value.name,coeff,Model,Value
Estimate,b,model_427,0.39771109653506853
Std. Error,a,model_427,21.682661272459782
Std. Error,b,model_427,0.03070045562394223
t value,a,model_427,3.409729788866874
t value,b,model_427,12.954566583855756
Pr(>|t|),a,model_427,0.0024012181189077366
Pr(>|t|),b,model_427,4.726827914057251e-12
sigma,model.summary,model_428,0.047812010804188704
resid.sum.sqrs,model.summary,model_428,0.052577732674216726
total.cor,model.summary,model_428,0.9140113139108713
Iterations,model.summary,model_428,8
Estimate,a,model_428,97.40522804476527
Estimate,b,model_428,0.3196556910742574
Std. Error,a,model_428,34.57118000127822
Std. Error,b,model_428,0.030967462184424352
t value,a,model_428,2.8175268544829493
t value,b,model_428,10.322308272165552
Pr(>|t|),a,model_428,0.009768240209295108
Pr(>|t|),b,model_428,4.187533379303362e-10
sigma,model.summary,model_429,0.07030205756103085
resid.sum.sqrs,model.summary,model_429,0.11367472383823336
total.cor,model.summary,model_429,0.8314243925214456
Iterations,model.summary,model_429,8
Estimate,a,model_429,13.079761048674976
Estimate,b,model_429,0.2757500832393024
Std. Error,a,model_429,5.863426035547289
Std. Error,b,model_429,0.0296860927893465
t value,a,model_429,2.2307369393556473
t value,b,model_429,9.288864155887207
Pr(>|t|),a,model_429,0.03573887808847415
Pr(>|t|),b,model_429,3.017609172943831e-9
sigma,model.summary,model_430,0.07693648593815737
resid.sum.sqrs,model.summary,model_430,0.1361421259757826
total.cor,model.summary,model_430,0.8541098189367585
Iterations,model.summary,model_430,10
Estimate,a,model_430,62.07381119563107
Estimate,b,model_430,0.3664189764527323
Std. Error,a,model_430,29.70834028303326
Std. Error,b,model_430,0.04511252381142382
t value,a,model_430,2.089440561278412
t value,b,model_430,8.122333788825715
Pr(>|t|),a,model_430,0.0479229410356387
Pr(>|t|),b,model_430,3.302696106628907e-8
sigma,model.summary,model_431,0.0621098182038172
resid.sum.sqrs,model.summary,model_431,0.08872547889815811
total.cor,model.summary,model_431,0.8709462985995667
Iterations,model.summary,model_431,8
Estimate,a,model_431,22.212937795009317
Estimate,b,model_431,0.2914027969454
Std. Error,a,model_431,9.366171062293024
Std. Error,b,model_431,0.02908994004042755
t value,a,model_431,2.371613506445093
t value,b,model_431,10.01730483254434
Pr(>|t|),a,model_431,0.02646250137986849
Pr(>|t|),b,model_431,7.399179224511707e-10
sigma,model.summary,model_432,0.03304602467987565
resid.sum.sqrs,model.summary,model_432,0.025116914184287863
total.cor,model.summary,model_432,0.9728548262057043
Iterations,model.summary,model_432,6
Estimate,a,model_432,114.78317418174136
Estimate,b,model_432,0.3971104448829182
Std. Error,a,model_432,23.040234170601085
Std. Error,b,model_432,0.022216881513278768
t value,a,model_432,4.981857967754624
t value,b,model_432,17.874265776030267
Pr(>|t|),a,model_432,4.8789345374997736e-5
Pr(>|t|),b,model_432,5.516178234457048e-15
sigma,model.summary,model_433,0.061714490054526325
resid.sum.sqrs,model.summary,model_433,0.08759960050187525
total.cor,model.summary,model_433,0.9129218859499676
Iterations,model.summary,model_433,11
Estimate,a,model_433,67.86674395063832
Estimate,b,model_433,0.39572257877953004
Std. Error,a,model_433,24.317070598295047
Std. Error,b,model_433,0.03690112763029308
t value,a,model_433,2.790909524907852
t value,b,model_433,10.723861415407567
Pr(>|t|),a,model_433,0.010384565316077333
Pr(>|t|),b,model_433,2.0125714189370125e-10
sigma,model.summary,model_434,0.05221283059418139
resid.sum.sqrs,model.summary,model_434,0.06270213260910373
total.cor,model.summary,model_434,0.9356847264187003
Iterations,model.summary,model_434,7
Estimate,a,model_434,39.63812916843483
Estimate,b,model_434,0.3747529932884811
Std. Error,a,model_434,12.020305224965746
Std. Error,b,model_434,0.027751205921560804
t value,a,model_434,3.2975975590127153
t value,b,model_434,13.504025531276948
Pr(>|t|),a,model_434,0.0031483667434460466
Pr(>|t|),b,model_434,2.0228013931481563e-12
sigma,model.summary,model_435,0.04592385714407065
resid.sum.sqrs,model.summary,model_435,0.04850701506474721
total.cor,model.summary,model_435,0.9452493605484105
Iterations,model.summary,model_435,17
Estimate,a,model_435,105.47427366749268
Estimate,b,model_435,0.38835643634279793
Std. Error,a,model_435,29.824900630287015
Std. Error,b,model_435,0.030283392959029133
t value,a,model_435,3.536450128534013
t value,b,model_435,12.824072813380301
Pr(>|t|),a,model_435,0.001764001432954624
Pr(>|t|),b,model_435,5.806141451209002e-12
sigma,model.summary,model_436,0.08210887994085964
resid.sum.sqrs,model.summary,model_436,0.15506296779827752
total.cor,model.summary,model_436,0.8609908007709406
Iterations,model.summary,model_436,7
Estimate,a,model_436,83.75837045443204
Estimate,b,model_436,0.40908418699385146
Std. Error,a,model_436,39.345427759472216
Std. Error,b,model_436,0.05142308917896357
t value,a,model_436,2.1287955227343445
t value,b,model_436,7.955262772529072
Pr(>|t|),a,model_436,0.04420045723155578
Pr(>|t|),b,model_436,4.721732969930446e-8
sigma,model.summary,model_437,0.07298495512288997
resid.sum.sqrs,model.summary,model_437,0.12251648450867601
total.cor,model.summary,model_437,0.8788154913454215
Iterations,model.summary,model_437,10
Estimate,a,model_437,357.82154109683484
Estimate,b,model_437,0.48218662432061943
Std. Error,a,model_437,172.2157825815583
Std. Error,b,model_437,0.07148729587531277
t value,a,model_437,2.0777511545864096
t value,b,model_437,6.745067335623426
Pr(>|t|),a,model_437,0.04908148002832774
Pr(>|t|),b,model_437,7.022953955479129e-7
sigma,model.summary,model_438,0.049309129302892475
resid.sum.sqrs,model.summary,model_438,0.05592197535001549
total.cor,model.summary,model_438,0.8989513288841048
Iterations,model.summary,model_438,9
Estimate,a,model_438,45.95713040986085
Estimate,b,model_438,0.2845808981146388
Std. Error,a,model_438,17.628749612096193
Std. Error,b,model_438,0.027072474707493605
t value,a,model_438,2.606942149676162
t value,b,model_438,10.511816935445042
Pr(>|t|),a,model_438,0.015762887107089507
Pr(>|t|),b,model_438,2.9564247690549847e-10
sigma,model.summary,model_439,0.05756636056499316
resid.sum.sqrs,model.summary,model_439,0.07621937498007239
total.cor,model.summary,model_439,0.897865762808309
Iterations,model.summary,model_439,11
Estimate,a,model_439,38.8825448744118
Estimate,b,model_439,0.32562401605188324
Std. Error,a,model_439,14.9258179517879
Std. Error,b,model_439,0.030467442704169175
t value,a,model_439,2.605052868794653
t value,b,model_439,10.687605757188303
Pr(>|t|),a,model_439,0.015829751018693855
Pr(>|t|),b,model_439,2.1485633280654212e-10
sigma,model.summary,model_440,0.05935958931611517
resid.sum.sqrs,model.summary,model_440,0.08104189940689065
total.cor,model.summary,model_440,0.8781276016732296
Iterations,model.summary,model_440,4
Estimate,a,model_440,36.31049499550146
Estimate,b,model_440,0.29025571145326107
Std. Error,a,model_440,15.98121450571568
Std. Error,b,model_440,0.030947039872165648
t value,a,model_440,2.27207356377796
t value,b,model_440,9.379110656535603
Pr(>|t|),a,model_440,0.03274870195132307
Pr(>|t|),b,model_440,2.5261785930291356e-9
sigma,model.summary,model_441,0.04518885670656058
resid.sum.sqrs,model.summary,model_441,0.0469667537202595
total.cor,model.summary,model_441,0.9398745037091806
Iterations,model.summary,model_441,6
Estimate,a,model_441,130.42294899112727
Estimate,b,model_441,0.37644147202042877
Std. Error,a,model_441,38.316454492576845
Std. Error,b,model_441,0.03130315822162201
t value,a,model_441,3.4038365688661116
t value,b,model_441,12.0256706801044
Pr(>|t|),a,model_441,0.0024357697310909464
Pr(>|t|),b,model_441,2.117884633695503e-11
sigma,model.summary,model_442,0.06781728097456331
resid.sum.sqrs,model.summary,model_442,0.10578122277200594
total.cor,model.summary,model_442,0.8073408045142095
Iterations,model.summary,model_442,16
Estimate,a,model_442,23.88956132828702
Estimate,b,model_442,0.2577439541692112
Std. Error,a,model_442,12.619289422176264
Std. Error,b,model_442,0.032260708201381105
t value,a,model_442,1.8930987735573417
t value,b,model_442,7.989407813377667
Pr(>|t|),a,model_442,0.07099471740130443
Pr(>|t|),b,model_442,4.387773271468724e-8
sigma,model.summary,model_443,0.06373750508553033
resid.sum.sqrs,model.summary,model_443,0.0934367997541441
total.cor,model.summary,model_443,0.9209892024378835
Iterations,model.summary,model_443,9
Estimate,a,model_443,135.50364213004067
Estimate,b,model_443,0.4635863942939241
Std. Error,a,model_443,45.81135585993804
Std. Error,b,model_443,0.04455893909195037
t value,a,model_443,2.957861420743026
t value,b,model_443,10.403892097549324
Pr(>|t|),a,model_443,0.007053375354650166
Pr(>|t|),b,model_443,3.602842391915906e-10
sigma,model.summary,model_444,0.05556668752520117
resid.sum.sqrs,model.summary,model_444,0.07101610553803699
total.cor,model.summary,model_444,0.9123590445522743
Iterations,model.summary,model_444,10
Estimate,a,model_444,91.03892558153059
Estimate,b,model_444,0.3633626303564818
Std. Error,a,model_444,32.82854570830313
Std. Error,b,model_444,0.035450312733855315
t value,a,model_444,2.773163526354585
t value,b,model_444,10.249913254205731
Pr(>|t|),a,model_444,0.0108157665453268
Pr(>|t|),b,model_444,4.788524613911514e-10
sigma,model.summary,model_445,0.04808296225686689
resid.sum.sqrs,model.summary,model_445,0.053175338966091563
total.cor,model.summary,model_445,0.9439931123542964
Iterations,model.summary,model_445,10
Estimate,a,model_445,53.790284028284695
Estimate,b,model_445,0.38000635061101384
Std. Error,a,model_445,15.309610270641366
Std. Error,b,model_445,0.02732436214286534
t value,a,model_445,3.5134979321737663
t value,b,model_445,13.907235917316271
Pr(>|t|),a,model_445,0.0018656376176260255
Pr(>|t|),b,model_445,1.1037358799909767e-12
sigma,model.summary,model_446,0.07765142497073875
resid.sum.sqrs,model.summary,model_446,0.1386841073996842
total.cor,model.summary,model_446,0.8063547157382178
Iterations,model.summary,model_446,16
Estimate,a,model_446,22.33885254589292
Estimate,b,model_446,0.28529999018117846
Std. Error,a,model_446,12.04215876644822
Std. Error,b,model_446,0.03641271892360322
t value,a,model_446,1.85505381378406
t value,b,model_446,7.835174043986129
Pr(>|t|),a,model_446,0.0764518981096908
Pr(>|t|),b,model_446,6.11901126695745e-8
sigma,model.summary,model_447,0.05382847968273172
resid.sum.sqrs,model.summary,model_447,0.06664262017394801
total.cor,model.summary,model_447,0.9203272133476912
Iterations,model.summary,model_447,9
Estimate,a,model_447,105.5169132956148
Estimate,b,model_447,0.3780119621006846
Std. Error,a,model_447,35.93111757086831
Std. Error,b,model_447,0.035499163793307656
t value,a,model_447,2.9366443469925416
t value,b,model_447,10.648475110615081
Pr(>|t|),a,model_447,0.007411653231906528
Pr(>|t|),b,model_447,2.3060591881499415e-10
sigma,model.summary,model_448,0.050070611167166296
resid.sum.sqrs,model.summary,model_448,0.05766252036103183
total.cor,model.summary,model_448,0.9398280028236531
Iterations,model.summary,model_448,10
Estimate,a,model_448,110.1193803829694
Estimate,b,model_448,0.3945803142490044
Std. Error,a,model_448,33.56043451437074
Std. Error,b,model_448,0.033343537769211264
t value,a,model_448,3.281226300446609
t value,b,model_448,11.833786713938668
Pr(>|t|),a,model_448,0.0032748239048349163
Pr(>|t|),b,model_448,2.9180969009634244e-11
sigma,model.summary,model_449,0.07980450407841563
resid.sum.sqrs,model.summary,model_449,0.1464814540376427
total.cor,model.summary,model_449,0.7706227861926015
Iterations,model.summary,model_449,26
Estimate,a,model_449,74.62792609112526
Estimate,b,model_449,0.2913374536252454
Std. Error,a,model_449,47.359413264079834
Std. Error,b,model_449,0.048723337637245484
t value,a,model_449,1.5757780966371784
t value,b,model_449,5.979423162557297
Pr(>|t|),a,model_449,0.12873322840540158
Pr(>|t|),b,model_449,4.2620123453248535e-6
sigma,model.summary,model_450,0.08137794906846217
resid.sum.sqrs,model.summary,model_450,0.15231452367555212
total.cor,model.summary,model_450,0.8818666940517267
Iterations,model.summary,model_450,15
Estimate,a,model_450,193.5876627232724
Estimate,b,model_450,0.49831399527620657
Std. Error,a,model_450,82.38653367643617
Std. Error,b,model_450,0.06250056502548061
t value,a,model_450,2.3497488495336643
t value,b,model_450,7.972951845684129
Pr(>|t|),a,model_450,0.02773979507303565
Pr(>|t|),b,model_450,4.545577993264564e-8
sigma,model.summary,model_451,0.07212781156831279
resid.sum.sqrs,model.summary,model_451,0.11965568763758284
total.cor,model.summary,model_451,0.8677983800187874
Iterations,model.summary,model_451,15
Estimate,a,model_451,87.13210711805601
Estimate,b,model_451,0.3767312036793024
Std. Error,a,model_451,39.180690398596646
Std. Error,b,model_451,0.045569278579781644
t value,a,model_451,2.2238532866990233
t value,b,model_451,8.267218955852682
Pr(>|t|),a,model_451,0.036260280894624325
Pr(>|t|),b,model_451,2.4297366596859298e-8
sigma,model.summary,model_452,0.0513333914771658
resid.sum.sqrs,model.summary,model_452,0.06060769285260304
total.cor,model.summary,model_452,0.9316433469581534
Iterations,model.summary,model_452,6
Estimate,a,model_452,55.09213372895925
Estimate,b,model_452,0.36225497624228
Std. Error,a,model_452,17.600454071786746
Std. Error,b,model_452,0.029324455762719685
t value,a,model_452,3.1301541144481653
t value,b,model_452,12.353340132668936
Pr(>|t|),a,model_452,0.004699074765405125
Pr(>|t|),b,model_452,1.2358154865615214e-11
sigma,model.summary,model_453,0.07752046759087627
resid.sum.sqrs,model.summary,model_453,0.1382167265966863
total.cor,model.summary,model_453,0.834425130565549
Iterations,model.summary,model_453,9
Estimate,a,model_453,52.60298111290245
Estimate,b,model_453,0.3352095052682689
Std. Error,a,model_453,27.30454956380985
Std. Error,b,model_453,0.04383845794870744
t value,a,model_453,1.9265280677848569
t value,b,model_453,7.646471179722516
Pr(>|t|),a,model_453,0.06648371370431821
Pr(>|t|),b,model_453,9.231545360129042e-8
sigma,model.summary,model_454,0.07613591463312948
resid.sum.sqrs,model.summary,model_454,0.1333235824315331
total.cor,model.summary,model_454,0.8385906189302975
Iterations,model.summary,model_454,9
Estimate,a,model_454,22.91550746382922
Estimate,b,model_454,0.31709977247168847
Std. Error,a,model_454,10.95420190883945
Std. Error,b,model_454,0.03589633187553605
t value,a,model_454,2.0919376559361793
t value,b,model_454,8.833765343243812
Pr(>|t|),a,model_454,0.04767865088667951
Pr(>|t|),b,model_454,7.514197513884705e-9
sigma,model.summary,model_455,0.06466522447175821
resid.sum.sqrs,model.summary,model_455,0.09617659888760616
total.cor,model.summary,model_455,0.8849240687354645
Iterations,model.summary,model_455,14
Estimate,a,model_455,91.11396688187116
Estimate,b,model_455,0.36778602575434743
Std. Error,a,model_455,37.77839769133649
Std. Error,b,model_455,0.04126255190411463
t value,a,model_455,2.4118007234268126
t value,b,model_455,8.913312647482485
Pr(>|t|),a,model_455,0.02425508625516564
Pr(>|t|),b,model_455,6.394213752474293e-9
sigma,model.summary,model_456,0.04213837906106685
resid.sum.sqrs,model.summary,model_456,0.04083978876756562
total.cor,model.summary,model_456,0.9157454920078062
Iterations,model.summary,model_456,8
Estimate,a,model_456,55.18221909363503
Estimate,b,model_456,0.2709396854581939
Std. Error,a,model_456,19.351743377798833
Std. Error,b,model_456,0.02408036121490997
t value,a,model_456,2.8515373533188995
t value,b,model_456,11.251479288044678
Pr(>|t|),a,model_456,0.009031165373655272
Pr(>|t|),b,model_456,7.903130656230178e-11
sigma,model.summary,model_457,0.07549819906785767
resid.sum.sqrs,model.summary,model_457,0.13109949543726687
total.cor,model.summary,model_457,0.8878844647814436
Iterations,model.summary,model_457,11
Estimate,a,model_457,155.63882131055541
Estimate,b,model_457,0.46054964378248753
Std. Error,a,model_457,63.95680431305651
Std. Error,b,model_457,0.05462898636096013
t value,a,model_457,2.4334990308260664
t value,b,model_457,8.430499528938965
Pr(>|t|),a,model_457,0.02313516276652418
Pr(>|t|),b,model_457,1.72495691437895e-8
sigma,model.summary,model_458,0.0512438228207232
resid.sum.sqrs,model.summary,model_458,0.06039637567747845
total.cor,model.summary,model_458,0.9324839882217061
Iterations,model.summary,model_458,6
Estimate,a,model_458,91.88168346754259
Estimate,b,model_458,0.3862562073166021
Std. Error,a,model_458,28.76815284677184
Std. Error,b,model_458,0.032759639387814815
t value,a,model_458,3.193868023328891
t value,b,model_458,11.790612306320835
Pr(>|t|),a,model_458,0.004037383203309424
Pr(>|t|),b,model_458,3.137957514147999e-11
sigma,model.summary,model_459,0.07881502168268226
resid.sum.sqrs,model.summary,model_459,0.1428715757853585
total.cor,model.summary,model_459,0.8691039865729749
Iterations,model.summary,model_459,13
Estimate,a,model_459,215.45277183911548
Estimate,b,model_459,0.46197150593894254
Std. Error,a,model_459,98.11815253142018
Std. Error,b,model_459,0.06254723747574802
t value,a,model_459,2.1958502711322603
t value,b,model_459,7.385961787969721
Pr(>|t|),a,model_459,0.03845331835927067
Pr(>|t|),b,model_459,1.6413814810438582e-7
sigma,model.summary,model_460,0.07623502529857017
resid.sum.sqrs,model.summary,model_460,0.13367091889229357
total.cor,model.summary,model_460,0.8567404032793097
Iterations,model.summary,model_460,12
Estimate,a,model_460,61.492325363485364
Estimate,b,model_460,0.36931564675109113
Std. Error,a,model_460,28.908493809486025
Std. Error,b,model_460,0.04460923688064669
t value,a,model_460,2.1271369504317548
t value,b,model_460,8.278905280070266
Pr(>|t|),a,model_460,0.0443519347310024
Pr(>|t|),b,model_460,2.3706067019596702e-008
sigma,model.summary,model_461,0.05841427150454662
resid.sum.sqrs,model.summary,model_461,0.0784812236543584
total.cor,model.summary,model_461,0.8949327111500924
Iterations,model.summary,model_461,11
Estimate,a,model_461,52.66837482909984
Estimate,b,model_461,0.3314293461174607
Std. Error,a,model_461,20.837945891818112
Std. Error,b,model_461,0.03304272296318616
t value,a,model_461,2.527522391243935
t value,b,model_461,10.030327902658495
Pr(>|t|),a,model_461,0.01881406314998344
Pr(>|t|),b,model_461,7.219849613594462e-10
sigma,model.summary,model_462,0.0915557686175845
resid.sum.sqrs,model.summary,model_462,0.1927965516446034
total.cor,model.summary,model_462,0.8280546215525119
Iterations,model.summary,model_462,15
Estimate,a,model_462,363.8475998610369
Estimate,b,model_462,0.4952923000421395
Std. Error,a,model_462,215.52706255724243
Std. Error,b,model_462,0.09049611422668064
t value,a,model_462,1.688175932729569
t value,b,model_462,5.473078090419426
Pr(>|t|),a,model_462,0.10489270858931185
Pr(>|t|),b,model_462,1.4539464560897403e-5
sigma,model.summary,model_463,0.07036034626507892
resid.sum.sqrs,model.summary,model_463,0.11386330151046153
total.cor,model.summary,model_463,0.8356628287904869
Iterations,model.summary,model_463,6
Estimate,a,model_463,56.51789418854286
Estimate,b,model_463,0.3031970798581471
Std. Error,a,model_463,29.640122074698038
Std. Error,b,model_463,0.040418904388653656
t value,a,model_463,1.9068036914999327
t value,b,model_463,7.501368096045181
Pr(>|t|),a,model_463,0.06911394185024848
Pr(>|t|),b,model_463,1.2705887812173066e-7
sigma,model.summary,model_464,0.07299507500519097
resid.sum.sqrs,model.summary,model_464,0.12255046242530948
total.cor,model.summary,model_464,0.7841405259545637
Iterations,model.summary,model_464,13
Estimate,a,model_464,42.228753346664945
Estimate,b,model_464,0.26025329542726283
Std. Error,a,model_464,25.97516564478031
Std. Error,b,model_464,0.039340234703831425
t value,a,model_464,1.6257356709157609
t value,b,model_464,6.615448468636519
Pr(>|t|),a,model_464,0.11763125198512014
Pr(>|t|),b,model_464,9.483393853819022e-7
sigma,model.summary,model_465,0.05453791150731018
resid.sum.sqrs,model.summary,model_465,0.06841082720632151
total.cor,model.summary,model_465,0.9394865672369304
Iterations,model.summary,model_465,15
Estimate,a,model_465,135.6206943511082
Estimate,b,model_465,0.4387041199150369
Std. Error,a,model_465,41.46275625393706
Std. Error,b,model_465,0.03813544891871724
t value,a,model_465,3.2709039775480546
t value,b,model_465,11.503840451704157
Pr(>|t|),a,model_465,0.003357075470230494
Pr(>|t|),b,model_465,5.109121038447878e-11
sigma,model.summary,model_466,0.0351301983299864
resid.sum.sqrs,model.summary,model_466,0.028385009198196122
total.cor,model.summary,model_466,0.9482828705927973
Iterations,model.summary,model_466,8
Estimate,a,model_466,45.047087771083234
Estimate,b,model_466,0.287751724942922
Std. Error,a,model_466,12.148876298738159
Std. Error,b,model_466,0.01920338624096957
t value,a,model_466,3.707922170197917
t value,b,model_466,14.984426253376943
Pr(>|t|),a,model_466,0.0011584907861972758
Pr(>|t|),b,model_466,2.338078803748394e-13
sigma,model.summary,model_467,0.04871950216195339
resid.sum.sqrs,model.summary,model_467,0.05459256749089737
total.cor,model.summary,model_467,0.9239732621403336
Iterations,model.summary,model_467,7
Estimate,a,model_467,42.499081740791254
Estimate,b,model_467,0.3222766611342188
Std. Error,a,model_467,14.10022906190983
Std. Error,b,model_467,0.026293862470280125
t value,a,model_467,3.014070307240448
t value,b,model_467,12.256725747253268
Pr(>|t|),a,model_467,0.006182554158226284
Pr(>|t|),b,model_467,1.4469342679910025e-11
sigma,model.summary,model_468,0.07257342531921468
resid.sum.sqrs,model.summary,model_468,0.12113874743896351
total.cor,model.summary,model_468,0.8461001197572551
Iterations,model.summary,model_468,11
Estimate,a,model_468,163.69748900878358
Estimate,b,model_468,0.3679119269543871
Std. Error,a,model_468,81.5894397203041
Std. Error,b,model_468,0.05320550467237789
t value,a,model_468,2.0063563320198448
t value,b,model_468,6.914922228815769
Pr(>|t|),a,model_468,0.05671619403162102
Pr(>|t|),b,model_468,4.753002635847172e-7
sigma,model.summary,model_469,0.11234575647142311
resid.sum.sqrs,model.summary,model_469,0.29029608693413506
total.cor,model.summary,model_469,0.7701107012977562
Iterations,model.summary,model_469,25
Estimate,a,model_469,145.47684828629005
Estimate,b,model_469,0.4502977052813427
Std. Error,a,model_469,90.09525906970954
Std. Error,b,model_469,0.07991864129326938
t value,a,model_469,1.614700371456061
t value,b,model_469,5.634451462067913
Pr(>|t|),a,model_469,0.12001222463224544
Pr(>|t|),b,model_469,9.807687547626811e-6
sigma,model.summary,model_470,0.0519398211532741
resid.sum.sqrs,model.summary,model_470,0.062048135492984297
total.cor,model.summary,model_470,0.9229666213273043
Iterations,model.summary,model_470,10
Estimate,a,model_470,76.41836299568656
Estimate,b,model_470,0.3599922428045648
Std. Error,a,model_470,25.59651542454746
Std. Error,b,model_470,0.03187691065093406
t value,a,model_470,2.985498679339773
t value,b,model_470,11.293197347341321
Pr(>|t|),a,model_470,0.0066114686702352194
Pr(>|t|),b,model_470,7.349766848310865e-11
sigma,model.summary,model_471,0.045088627676805576
resid.sum.sqrs,model.summary,model_471,0.04675863995288475
total.cor,model.summary,model_471,0.9277952174838457
Iterations,model.summary,model_471,7
Estimate,a,model_471,50.00952953861129
Estimate,b,model_471,0.3099398448362489
Std. Error,a,model_471,16.247931599477543
Std. Error,b,model_471,0.025217531937211678
t value,a,model_471,3.0779012843837528
t value,b,model_471,12.29064944214042
Pr(>|t|),a,model_471,0.005318666839378268
Pr(>|t|),b,model_471,1.3688397423826575e-11
sigma,model.summary,model_472,0.04631804346632755
resid.sum.sqrs,model.summary,model_472,0.049343306462617996
total.cor,model.summary,model_472,0.9324209135751911
Iterations,model.summary,model_472,8
Estimate,a,model_472,57.29002966555756
Estimate,b,model_472,0.3353805042025336
Std. Error,a,model_472,17.90320197543357
Std. Error,b,model_472,0.02668674076677257
t value,a,model_472,3.1999878984870884
t value,b,model_472,12.567308504758026
Pr(>|t|),a,model_472,0.003978789522176042
Pr(>|t|),b,model_472,8.743396709315661e-12
sigma,model.summary,model_473,0.05852429238474084
resid.sum.sqrs,model.summary,model_473,0.07877713438009659
total.cor,model.summary,model_473,0.9105128883902088
Iterations,model.summary,model_473,6
Estimate,a,model_473,58.473611698023284
Estimate,b,model_473,0.36325499339726547
Std. Error,a,model_473,21.357157627495987
Std. Error,b,model_473,0.03387067235762872
t value,a,model_473,2.7378929686196734
t value,b,model_473,10.724764762912928
Pr(>|t|),a,model_473,0.011723607392899488
Pr(>|t|),b,model_473,2.009299145681372e-10
sigma,model.summary,model_474,0.07995981507725865
resid.sum.sqrs,model.summary,model_474,0.1470521566253562
total.cor,model.summary,model_474,0.7938067883696052
Iterations,model.summary,model_474,9
Estimate,a,model_474,160.0461353464763
Estimate,b,model_474,0.34630431591044025
Std. Error,a,model_474,93.03489259466603
Std. Error,b,model_474,0.058275807611770494
t value,a,model_474,1.7202807557779909
t value,b,model_474,5.9425056486131655
Pr(>|t|),a,model_474,0.09881027937605202
Pr(>|t|),b,model_474,4.656941240138146e-6
sigma,model.summary,model_475,0.06809461074289795
resid.sum.sqrs,model.summary,model_475,0.10664814828121622
total.cor,model.summary,model_475,0.8704611590052647
Iterations,model.summary,model_475,8
Estimate,a,model_475,73.29346774490996
Estimate,b,model_475,0.354479191533801
Std. Error,a,model_475,32.56680740273199
Std. Error,b,model_475,0.04140942840465708
t value,a,model_475,2.250557349344642
t value,b,model_475,8.560349784831484
Pr(>|t|),a,model_475,0.03427542300747081
Pr(>|t|),b,model_475,1.3169067258485283e-8
sigma,model.summary,model_476,0.07321434333690033
resid.sum.sqrs,model.summary,model_476,0.12328782161583098
total.cor,model.summary,model_476,0.8805100808842142
Iterations,model.summary,model_476,11
Estimate,a,model_476,215.08407512366787
Estimate,b,model_476,0.4523760765799579
Std. Error,a,model_476,92.88132917317783
Std. Error,b,model_476,0.058070799375754885
t value,a,model_476,2.315686877420135
t value,b,model_476,7.790078343037744
Pr(>|t|),a,model_476,0.029842856244326896
Pr(>|t|),b,model_476,6.747972159303777e-8
sigma,model.summary,model_477,0.06486915189097756
resid.sum.sqrs,model.summary,model_477,0.09678415794225849
total.cor,model.summary,model_477,0.8728563716681774
Iterations,model.summary,model_477,16
Estimate,a,model_477,39.941326198748165
Estimate,b,model_477,0.3258395999282655
Std. Error,a,model_477,17.323394504802057
Std. Error,b,model_477,0.034535847724839544
t value,a,model_477,2.3056293146055413
t value,b,model_477,9.434822695662652
Pr(>|t|),a,model_477,0.030491212384434595
Pr(>|t|),b,model_477,2.2648044206791233e-9
sigma,model.summary,model_478,0.05627949689637351
resid.sum.sqrs,model.summary,model_478,0.07284978073090505
total.cor,model.summary,model_478,0.8568837617235218
Iterations,model.summary,model_478,11
Estimate,a,model_478,34.77019960691598
Estimate,b,model_478,0.26122146363719434
Std. Error,a,model_478,16.025987455105415
Std. Error,b,model_478,0.029062556986508364
t value,a,model_478,2.169613554504512
t value,b,model_478,8.988247791082543
Pr(>|t|),a,model_478,0.040616323282851086
Pr(>|t|),b,model_478,5.49645784559181e-9
sigma,model.summary,model_479,0.0762570512398769
resid.sum.sqrs,model.summary,model_479,0.13374817086742788
total.cor,model.summary,model_479,0.8608202570416872
Iterations,model.summary,model_479,12
Estimate,a,model_479,119.44891335927727
Estimate,b,model_479,0.40174479374893696
Std. Error,a,model_479,54.92754933816134
Std. Error,b,model_479,0.051742895759591546
t value,a,model_479,2.1746630752428127
t value,b,model_479,7.764250296611314
Pr(>|t|),a,model_479,0.04019167529362739
Pr(>|t|),b,model_479,7.137780983494523e-8
sigma,model.summary,model_480,0.06452369117325837
resid.sum.sqrs,model.summary,model_480,0.09575605462030647
total.cor,model.summary,model_480,0.8675562534882827
Iterations,model.summary,model_480,15
Estimate,a,model_480,44.99632035242879
Estimate,b,model_480,0.3187770445818273
Std. Error,a,model_480,20.116962111244614
Std. Error,b,model_480,0.03526217461639278
t value,a,model_480,2.2367353531613783
t value,b,model_480,9.040198117379674
Pr(>|t|),a,model_480,0.035290094068907464
Pr(>|t|),b,model_480,4.951282318726725e-9
sigma,model.summary,model_481,0.06499876628353299
resid.sum.sqrs,model.summary,model_481,0.09717131122277095
total.cor,model.summary,model_481,0.8444171885093693
Iterations,model.summary,model_481,6
Estimate,a,model_481,35.21224877757133
Estimate,b,model_481,0.2825528234551637
Std. Error,a,model_481,17.359719308370288
Std. Error,b,model_481,0.03365866132897005
t value,a,model_481,2.028388141079743
t value,b,model_481,8.394654222685027
Pr(>|t|),a,model_481,0.05425464202976457
Pr(>|t|),b,model_481,1.8591254052935995e-8
sigma,model.summary,model_482,0.057242316766151685
resid.sum.sqrs,model.summary,model_482,0.07536370506139836
