value.name,coeff,Model,Value
sigma,model.summary,model_704,791.8371248693624
adj.r.sqrd,model.summary,model_704,0.8175003933742488
total.cor,model.summary,model_704,0.9083526537916438
Estimate,(Intercept),model_704,139.36736651633183
Estimate,x,model_704,2.573403130788428
Std. Error,(Intercept),model_704,172.06856394895877
Std. Error,x,model_704,0.24704648616160987
t value,(Intercept),model_704,0.8099525172864975
t value,x,model_704,10.416675706550995
Pr(>|t|),(Intercept),model_704,0.4262684635885803
Pr(>|t|),x,model_704,3.5191846768379447e-010
sigma,model.summary,model_705,691.1695702445829
adj.r.sqrd,model.summary,model_705,0.8488047371963743
total.cor,model.summary,model_705,0.9247186273743987
Estimate,(Intercept),model_705,174.42121869547364
Estimate,x,model_705,2.512311959934186
Std. Error,(Intercept),model_705,150.19320471596382
Std. Error,x,model_705,0.21563906049356396
t value,(Intercept),model_705,1.1613123178597085
t value,x,model_705,11.650542133618549
Pr(>|t|),(Intercept),model_705,0.2574259567431655
Pr(>|t|),x,model_705,3.977205019963548e-11
sigma,model.summary,model_706,768.201185927302
adj.r.sqrd,model.summary,model_706,0.9039795320463455
total.cor,model.summary,model_706,0.9528800474759391
Estimate,(Intercept),model_706,105.41601670350556
Estimate,x,model_706,3.6106030102321127
Std. Error,(Intercept),model_706,166.93240407009912
Std. Error,x,model_706,0.23967227310771988
t value,(Intercept),model_706,0.6314892383580525
t value,x,model_706,15.064750558815536
Pr(>|t|),(Intercept),model_706,0.5339471856765674
Pr(>|t|),x,model_706,2.0902536124064545e-13
sigma,model.summary,model_707,423.4853680814661
adj.r.sqrd,model.summary,model_707,0.965739910202864
total.cor,model.summary,model_707,0.9834467011203053
Estimate,(Intercept),model_707,116.42668343509686
Estimate,x,model_707,3.4390891291718457
Std. Error,(Intercept),model_707,92.02463088756538
Std. Error,x,model_707,0.1321238533020822
t value,(Intercept),model_707,1.2651687087704337
t value,x,model_707,26.029282701200536
Pr(>|t|),(Intercept),model_707,0.2184790869219815
Pr(>|t|),x,model_707,1.4471943147793077e-18
sigma,model.summary,model_708,391.77693030321433
adj.r.sqrd,model.summary,model_708,0.9456570104997448
total.cor,model.summary,model_708,0.9736125008076477
Estimate,(Intercept),model_708,182.4219153206699
Estimate,x,model_708,2.50093082777733
Std. Error,(Intercept),model_708,85.13429298572876
Std. Error,x,model_708,0.12223108888277877
t value,(Intercept),model_708,2.1427548044740288
t value,x,model_708,20.46067699008847
Pr(>|t|),(Intercept),model_708,0.042943885514420986
Pr(>|t|),x,model_708,2.9417963700268724e-16
sigma,model.summary,model_709,399.20291976533747
adj.r.sqrd,model.summary,model_709,0.9562977181538774
total.cor,model.summary,model_709,0.9788353521221699
Estimate,(Intercept),model_709,150.6813941593755
Estimate,x,model_709,2.8569309298526986
Std. Error,(Intercept),model_709,86.74798259753932
Std. Error,x,model_709,0.12454793479120133
t value,(Intercept),model_709,1.7370017105579316
t value,x,model_709,22.938404676418017
Pr(>|t|),(Intercept),model_709,0.09576301000601173
Pr(>|t|),x,model_709,2.388521612946717e-17
sigma,model.summary,model_710,484.09410435514286
adj.r.sqrd,model.summary,model_710,0.9488488943678354
total.cor,model.summary,model_710,0.975182131930155
Estimate,(Intercept),model_710,48.76040140300538
Estimate,x,model_710,3.190336249045593
Std. Error,(Intercept),model_710,105.19508966732174
Std. Error,x,model_710,0.15103326643370044
t value,(Intercept),model_710,0.4635235499794676
t value,x,model_710,21.123400985610445
Pr(>|t|),(Intercept),model_710,0.6473457513591709
Pr(>|t|),x,model_710,1.464379499004302e-16
sigma,model.summary,model_711,543.2857123014943
adj.r.sqrd,model.summary,model_711,0.922613160499568
total.cor,model.summary,model_711,0.9622045583686554
Estimate,(Intercept),model_711,158.08574180368095
Estimate,x,model_711,2.8721729061151096
Std. Error,(Intercept),model_711,118.05760224380492
Std. Error,x,model_711,0.16950054751226096
t value,(Intercept),model_711,1.3390560099400672
t value,x,model_711,16.94491816262333
Pr(>|t|),(Intercept),model_711,0.19363706400565658
Pr(>|t|),x,model_711,1.733088412161329e-14
sigma,model.summary,model_712,621.8975313772061
adj.r.sqrd,model.summary,model_712,0.8415219917074976
total.cor,model.summary,model_712,0.920937154236389
Estimate,(Intercept),model_712,190.35446261044189
Estimate,x,model_712,2.1989369019441827
Std. Error,(Intercept),model_712,135.14018449833702
Std. Error,x,model_712,0.19402677022078935
t value,(Intercept),model_712,1.4085703916793477
t value,x,model_712,11.333162426205112
Pr(>|t|),(Intercept),model_712,0.1723377787314618
Pr(>|t|),x,model_712,6.857249226972533e-11
sigma,model.summary,model_713,291.2283388022827
adj.r.sqrd,model.summary,model_713,0.9839881960699516
total.cor,model.summary,model_713,0.9922980170125492
Estimate,(Intercept),model_713,126.58776904639453
Estimate,x,model_713,3.4906320116025564
Std. Error,(Intercept),model_713,63.284784793611415
Std. Error,x,model_713,0.09086077870326754
t value,(Intercept),model_713,2.000287580328053
t value,x,model_713,38.41736843354861
Pr(>|t|),(Intercept),model_713,0.0574114177304613
Pr(>|t|),x,model_713,2.2800713664144912e-022
sigma,model.summary,model_714,304.2101509662378
adj.r.sqrd,model.summary,model_714,0.9665460455442372
total.cor,model.summary,model_714,0.983839397622004
Estimate,(Intercept),model_714,144.78223436157714
Estimate,x,model_714,2.5010514345932044
Std. Error,(Intercept),model_714,66.10577121411475
Std. Error,x,model_714,0.09491099430744783
t value,(Intercept),model_714,2.1901602795409723
t value,x,model_714,26.351546023124346
Pr(>|t|),(Intercept),model_714,0.038913355518587815
Pr(>|t|),x,model_714,1.1001345527054849e-18
sigma,model.summary,model_715,835.6338023684284
adj.r.sqrd,model.summary,model_715,0.8342336061967751
total.cor,model.summary,model_715,0.9171371431099655
Estimate,(Intercept),model_715,95.8933932273786
Estimate,x,model_715,2.8770703361041594
Std. Error,(Intercept),model_715,181.58571231989836
Std. Error,x,model_715,0.26071067914003654
t value,(Intercept),model_715,0.5280888677983862
t value,x,model_715,11.035490934219796
Pr(>|t|),(Intercept),model_715,0.6024961575618835
Pr(>|t|),x,model_715,1.1543754812924975e-10
sigma,model.summary,model_716,495.67158812111995
adj.r.sqrd,model.summary,model_716,0.9475376850585151
total.cor,model.summary,model_716,0.9745376415756055
Estimate,(Intercept),model_716,96.50106081824833
Estimate,x,model_716,3.2234234541942066
Std. Error,(Intercept),model_716,107.71091134729502
Std. Error,x,model_716,0.15464534345452663
t value,(Intercept),model_716,0.8959265093124829
t value,x,model_716,20.843973586195
Pr(>|t|),(Intercept),model_716,0.3795735519645854
Pr(>|t|),x,model_716,1.9603323208876113e-16
sigma,model.summary,model_717,425.9473400883419
adj.r.sqrd,model.summary,model_717,0.9427028880479194
total.cor,model.summary,model_717,0.9721575323539852
Estimate,(Intercept),model_717,145.97812786959656
Estimate,x,model_717,2.644080251434138
Std. Error,(Intercept),model_717,92.55962473213353
Std. Error,x,model_717,0.13289196774661174
t value,(Intercept),model_717,1.577125321024751
t value,x,model_717,19.896463994540802
Pr(>|t|),(Intercept),model_717,0.12842281646616172
Pr(>|t|),x,model_717,5.414815129009653e-16
sigma,model.summary,model_718,746.8117896716678
adj.r.sqrd,model.summary,model_718,0.9191516602414684
total.cor,model.summary,model_718,0.9604792246918934
Estimate,(Intercept),model_718,73.20775572405527
Estimate,x,model_718,3.8557780819275895
Std. Error,(Intercept),model_718,162.28442460329978
Std. Error,x,model_718,0.23299896237232778
t value,(Intercept),model_718,0.4511077135283303
t value,x,model_718,16.54847748105475
Pr(>|t|),(Intercept),model_718,0.6561363959700774
Pr(>|t|),x,model_718,2.871306942794451e-14
sigma,model.summary,model_719,305.3125994656853
adj.r.sqrd,model.summary,model_719,0.9784180000081967
total.cor,model.summary,model_719,0.9896045927580649
Estimate,(Intercept),model_719,100.3671781728257
Estimate,x,model_719,3.1434678828574403
Std. Error,(Intercept),model_719,66.34533655422041
Std. Error,x,model_719,0.09525494891554678
t value,(Intercept),model_719,1.5127992920919333
t value,x,model_719,33.000572869389124
Pr(>|t|),(Intercept),model_719,0.14395119576290416
Pr(>|t|),x,model_719,7.079855585994655e-21
sigma,model.summary,model_720,989.6409750492492
adj.r.sqrd,model.summary,model_720,0.8286023116946525
total.cor,model.summary,model_720,0.9141902876538937
Estimate,(Intercept),model_720,78.25437234596902
Estimate,x,model_720,3.340105879190009
Std. Error,(Intercept),model_720,215.0519293091562
Std. Error,x,model_720,0.3087596145328524
t value,(Intercept),model_720,0.3638859348872496
t value,x,model_720,10.817819824796477
Pr(>|t|),(Intercept),model_720,0.7192668917129728
Pr(>|t|),x,model_720,1.7000562547100128e-10
sigma,model.summary,model_721,546.7319572665914
adj.r.sqrd,model.summary,model_721,0.9187513877746345
total.cor,model.summary,model_721,0.9602795148379237
Estimate,(Intercept),model_721,100.34481708222992
Estimate,x,model_721,2.815221630575019
Std. Error,(Intercept),model_721,118.8064815316489
Std. Error,x,model_721,0.1705757467954719
t value,(Intercept),model_721,0.8446072620667504
t value,x,model_721,16.50423160070111
Pr(>|t|),(Intercept),model_721,0.4070302242255349
Pr(>|t|),x,model_721,3.03968053442589e-14
sigma,model.summary,model_722,759.4567527665126
adj.r.sqrd,model.summary,model_722,0.8666111984825312
total.cor,model.summary,model_722,0.9338999224822893
Estimate,(Intercept),model_722,102.526636182725
Estimate,x,model_722,2.96819305480677
Std. Error,(Intercept),model_722,165.03221271853434
Std. Error,x,model_722,0.23694408391577654
t value,(Intercept),model_722,0.6212522664141102
t value,x,model_722,12.526976853584728
Pr(>|t|),(Intercept),model_722,0.5405425883854631
Pr(>|t|),x,model_722,9.329478327716007e-12
sigma,model.summary,model_723,660.3015158535368
adj.r.sqrd,model.summary,model_723,0.8762215417835946
total.cor,model.summary,model_723,0.9388178617509423
Estimate,(Intercept),model_723,126.93640209511159
Estimate,x,model_723,2.693081807252826
Std. Error,(Intercept),model_723,143.48548462536826
Std. Error,x,model_723,0.20600848858370116
t value,(Intercept),model_723,0.8846637165183272
t value,x,model_723,13.072673974590266
Pr(>|t|),(Intercept),model_723,0.3854931520660966
Pr(>|t|),x,model_723,3.929387565445932e-12
sigma,model.summary,model_724,285.8462165505598
adj.r.sqrd,model.summary,model_724,0.9719715337682194
total.cor,model.summary,model_724,0.9864782747368929
Estimate,(Intercept),model_724,172.84503697227655
Estimate,x,model_724,2.574356861793829
Std. Error,(Intercept),model_724,62.1152336097054
Std. Error,x,model_724,0.08918160207890843
t value,(Intercept),model_724,2.782651322835399
t value,x,model_724,28.866456777890377
Pr(>|t|),(Intercept),model_724,0.0105831605555766
Pr(>|t|),x,model_724,1.4342484146612386e-19
sigma,model.summary,model_725,347.2418086796763
adj.r.sqrd,model.summary,model_725,0.969005544934843
total.cor,model.summary,model_725,0.9850365376789624
Estimate,(Intercept),model_725,128.876121621326
Estimate,x,model_725,2.96955100750255
Std. Error,(Intercept),model_725,75.4566785087381
Std. Error,x,model_725,0.10833650758275427
t value,(Intercept),model_725,1.7079485099042861
t value,x,model_725,27.41043692251404
Pr(>|t|),(Intercept),model_725,0.10111027131209342
Pr(>|t|),x,model_725,4.566476997129106e-19
sigma,model.summary,model_726,326.87181471720305
adj.r.sqrd,model.summary,model_726,0.9665397161666784
total.cor,model.summary,model_726,0.9838363149730414
Estimate,(Intercept),model_726,149.18970616777696
Estimate,x,model_726,2.68710078170135
Std. Error,(Intercept),model_726,71.03021819425108
Std. Error,x,model_726,0.10198124174144574
t value,(Intercept),model_726,2.1003695322993083
t value,x,model_726,26.348971005020598
Pr(>|t|),(Intercept),model_726,0.04686198573010514
Pr(>|t|),x,model_726,1.1025337333497205e-18
sigma,model.summary,model_727,171.97193825127914
adj.r.sqrd,model.summary,model_727,0.989144444028546
total.cor,model.summary,model_727,0.9947847801714147
Estimate,(Intercept),model_727,104.73201607907185
Estimate,x,model_727,2.5096266941991283
Std. Error,(Intercept),model_727,37.37001401556986
Std. Error,x,model_727,0.053653790317534124
t value,(Intercept),model_727,2.8025682847064566
t value,x,model_727,46.77445301341515
Pr(>|t|),(Intercept),model_727,0.010110198999075908
Pr(>|t|),x,model_727,2.605464169503132e-24
sigma,model.summary,model_728,384.11366109208114
adj.r.sqrd,model.summary,model_728,0.95242050949759
total.cor,model.summary,model_728,0.9769355087560917
Estimate,(Intercept),model_728,115.62991070610815
Estimate,x,model_728,2.629445642842901
Std. Error,(Intercept),model_728,83.4690417782516
Std. Error,x,model_728,0.11984021369940916
t value,(Intercept),model_728,1.3853029607467746
t value,x,model_728,21.941262967356217
Pr(>|t|),(Intercept),model_728,0.17924920110333423
Pr(>|t|),x,model_728,6.359649289185083e-17
sigma,model.summary,model_729,755.1446895923847
adj.r.sqrd,model.summary,model_729,0.8563445609960887
total.cor,model.summary,model_729,0.9286173616123695
Estimate,(Intercept),model_729,142.23952510202488
Estimate,x,model_729,2.82783703076767
Std. Error,(Intercept),model_729,164.09518855696598
Std. Error,x,model_729,0.23559875667382515
t value,(Intercept),model_729,0.8668110646805841
t value,x,model_729,12.002767207649871
Pr(>|t|),(Intercept),model_729,0.39499882381518636
Pr(>|t|),x,model_729,2.20004132498489e-11
sigma,model.summary,model_730,847.578981889978
adj.r.sqrd,model.summary,model_730,0.7826290816988914
total.cor,model.summary,model_730,0.889767499572091
Estimate,(Intercept),model_730,153.07127318448684
Estimate,x,model_730,2.472318617498668
Std. Error,(Intercept),model_730,184.18143538191651
Std. Error,x,model_730,0.26443747412689106
t value,(Intercept),model_730,0.8310895876507858
t value,x,model_730,9.349350449143676
Pr(>|t|),(Intercept),model_730,0.4144679210979437
Pr(>|t|),x,model_730,2.6783784469424157e-9
sigma,model.summary,model_731,717.732951813818
adj.r.sqrd,model.summary,model_731,0.8799611941310744
total.cor,model.summary,model_731,0.9407246201956658
Estimate,(Intercept),model_731,164.51821013739792
Estimate,x,model_731,2.9786056233438685
Std. Error,(Intercept),model_731,155.96550659054517
Std. Error,x,model_731,0.2239266108888959
t value,(Intercept),model_731,1.0548371478656886
t value,x,model_731,13.301704569725045
Pr(>|t|),(Intercept),model_731,0.30245509554107225
Pr(>|t|),x,model_731,2.756147963341079e-12
sigma,model.summary,model_732,292.7638693738407
adj.r.sqrd,model.summary,model_732,0.9623885132872717
total.cor,model.summary,model_732,0.9818124355328611
Estimate,(Intercept),model_732,166.06254889535094
Estimate,x,model_732,2.2653442018156187
Std. Error,(Intercept),model_732,63.61846015695246
Std. Error,x,model_732,0.091339851255163515
t value,(Intercept),model_732,2.610288719432374
t value,x,model_732,24.801268785595454
Pr(>|t|),(Intercept),model_732,0.01564509719281847
Pr(>|t|),x,model_732,4.239432550347813e-18
sigma,model.summary,model_733,263.2773312986641
adj.r.sqrd,model.summary,model_733,0.9853789971280459
total.cor,model.summary,model_733,0.9929693880382434
Estimate,(Intercept),model_733,118.3505483379342
Estimate,x,model_733,3.304526114352948
Std. Error,(Intercept),model_733,57.21094767355001
Std. Error,x,model_733,0.08214030075196536
t value,(Intercept),model_733,2.068669601721184
t value,x,model_733,40.230265583412546
Pr(>|t|),(Intercept),model_733,0.049998778736256515
Pr(>|t|),x,model_733,8.014064391062656e-23
sigma,model.summary,model_734,537.0184040005778
adj.r.sqrd,model.summary,model_734,0.9104589461985756
total.cor,model.summary,model_734,0.956132743629409
Estimate,(Intercept),model_734,118.21917431615165
Estimate,x,model_734,2.622676365519414
Std. Error,(Intercept),model_734,116.69569749686343
Std. Error,x,model_734,0.16754520032683018
t value,(Intercept),model_734,1.0130551241559627
t value,x,model_734,15.653545194988356
Pr(>|t|),(Intercept),model_734,0.3215731241963652
Pr(>|t|),x,model_734,9.330783789645507e-14
sigma,model.summary,model_735,593.8047586775315
adj.r.sqrd,model.summary,model_735,0.8952071662410072
total.cor,model.summary,model_735,0.948458504265895
Estimate,(Intercept),model_735,160.88375070944576
Estimate,x,model_735,2.659161159854952
Std. Error,(Intercept),model_735,129.0355413792423
Std. Error,x,model_735,0.1852620627272674
t value,(Intercept),model_735,1.2468173418717243
t value,x,model_735,14.353511564694292
Pr(>|t|),(Intercept),model_735,0.22501296472058868
Pr(>|t|),x,model_735,5.736840492099768e-13
sigma,model.summary,model_736,562.8006375583213
adj.r.sqrd,model.summary,model_736,0.9070601024133055
total.cor,model.summary,model_736,0.9544278904904677
Estimate,(Intercept),model_736,132.13411394517826
Estimate,x,model_736,2.6930539285503485
Std. Error,(Intercept),model_736,122.29825358364641
Std. Error,x,model_736,0.17558903914897342
t value,(Intercept),model_736,1.0804251906574003
t value,x,model_736,15.337255341237475
Pr(>|t|),(Intercept),model_736,0.29115237775077596
Pr(>|t|),x,model_736,1.4344858646881446e-13
sigma,model.summary,model_737,282.9136933252622
adj.r.sqrd,model.summary,model_737,0.9686371114505556
total.cor,model.summary,model_737,0.9848572985328632
Estimate,(Intercept),model_737,133.70270726085602
Estimate,x,model_737,2.404737583696367
Std. Error,(Intercept),model_737,61.47798758489043
Std. Error,x,model_737,0.08826667963382025
t value,(Intercept),model_737,2.1748061788170245
t value,x,model_737,27.24400185520254
Pr(>|t|),(Intercept),model_737,0.04017969943915994
Pr(>|t|),x,model_737,5.232056151713635e-19
sigma,model.summary,model_738,372.8190191199381
adj.r.sqrd,model.summary,model_738,0.9594339614518063
total.cor,model.summary,model_738,0.9803694268274492
Estimate,(Intercept),model_738,66.0328271947562
Estimate,x,model_738,2.7736711007994432
Std. Error,(Intercept),model_738,81.01468246188976
Std. Error,x,model_738,0.11631638092618359
t value,(Intercept),model_738,0.8150723447668735
t value,x,model_738,23.845919884316753
Pr(>|t|),(Intercept),model_738,0.42339110207290875
Pr(>|t|),x,model_738,1.0129264536507071e-17
sigma,model.summary,model_739,935.1572347949287
adj.r.sqrd,model.summary,model_739,0.8599261080072671
total.cor,model.summary,model_739,0.9304636049699262
Estimate,(Intercept),model_739,146.19647453408507
Estimate,x,model_739,3.5534799800746186
Std. Error,(Intercept),model_739,203.21245039399966
Std. Error,x,model_739,0.2917611483583946
t value,(Intercept),model_739,0.719426758796674
t value,x,model_739,12.179414565881753
Pr(>|t|),(Intercept),model_739,0.47912493160282477
Pr(>|t|),x,model_739,1.6426680640383315e-11
sigma,model.summary,model_740,427.4027171041377
adj.r.sqrd,model.summary,model_740,0.9191162596581876
total.cor,model.summary,model_740,0.9604615637836649
Estimate,(Intercept),model_740,161.50159298015168
Estimate,x,model_740,2.2061503058421974
Std. Error,(Intercept),model_740,92.87588248924945
Std. Error,x,model_740,0.13334603306699191
t value,(Intercept),model_740,1.7388969951251423
t value,x,model_740,16.54455145833882
Pr(>|t|),(Intercept),model_740,0.09542272070029435
Pr(>|t|),x,model_740,2.885847041275062e-14
sigma,model.summary,model_741,742.6938444307414
adj.r.sqrd,model.summary,model_741,0.8698017674918516
total.cor,model.summary,model_741,0.9355355118039923
Estimate,(Intercept),model_741,104.91585428158814
Estimate,x,model_741,2.9431744183679034
Std. Error,(Intercept),model_741,161.38958284636198
Std. Error,x,model_741,0.23171419828382328
t value,(Intercept),model_741,0.6500782295314864
t value,x,model_741,12.701743959439433
Pr(>|t|),(Intercept),model_741,0.5220825081109102
Pr(>|t|),x,model_741,7.051004540431868e-12
sigma,model.summary,model_742,601.1159762196157
adj.r.sqrd,model.summary,model_742,0.9188645551108876
total.cor,model.summary,model_742,0.9603359821687064
Estimate,(Intercept),model_742,127.73926329090791
Estimate,x,model_742,3.0975947785792934
Std. Error,(Intercept),model_742,130.62429071123708
Std. Error,x,model_742,0.18754310076729744
t value,(Intercept),model_742,0.9779135457530873
t value,x,model_742,16.51670877737472
Pr(>|t|),(Intercept),model_742,0.33829173045368865
Pr(>|t|),x,model_742,2.9911851365288527e-14
sigma,model.summary,model_743,618.9655905467184
adj.r.sqrd,model.summary,model_743,0.8936792202108148
total.cor,model.summary,model_743,0.9476862628011609
Estimate,(Intercept),model_743,143.78345039929746
Estimate,x,model_743,2.749605941791349
Std. Error,(Intercept),model_743,134.50306502964762
Std. Error,x,model_743,0.19311202947795642
t value,(Intercept),model_743,1.0689975753905998
t value,x,model_743,14.238398038819298
Pr(>|t|),(Intercept),model_743,0.296162238815728
Pr(>|t|),x,model_743,6.780960389766746e-13
sigma,model.summary,model_744,413.95071527581376
adj.r.sqrd,model.summary,model_744,0.9541117613896839
total.cor,model.summary,model_744,0.9777646809594732
Estimate,(Intercept),model_744,109.16370166276465
Estimate,x,model_744,2.887890561607127
Std. Error,(Intercept),model_744,89.95272245527107
Std. Error,x,model_744,0.12914912226405975
t value,(Intercept),model_744,1.2135675128348253
t value,x,model_744,22.360899640514113
Pr(>|t|),(Intercept),model_744,0.2372286907484771
Pr(>|t|),x,model_744,4.1911549999298146e-17
sigma,model.summary,model_745,325.05470744996995
adj.r.sqrd,model.summary,model_745,0.9738039151271345
total.cor,model.summary,model_745,0.9873679246681573
Estimate,(Intercept),model_745,101.49720197014067
Estimate,x,model_745,3.030858928978602
Std. Error,(Intercept),model_745,70.63535537689378
Std. Error,x,model_745,0.10141431964187542
t value,(Intercept),model_745,1.4369178356727346
t value,x,model_745,29.88590703641734
Pr(>|t|),(Intercept),model_745,0.1642064470467727
Pr(>|t|),x,model_745,6.585534511650025e-20
sigma,model.summary,model_746,330.69801622395426
adj.r.sqrd,model.summary,model_746,0.9767929975544246
total.cor,model.summary,model_746,0.9888174533196998
Estimate,(Intercept),model_746,96.02774807226233
Estimate,x,model_746,3.2808519381985946
Std. Error,(Intercept),model_746,71.86166316944676
Std. Error,x,model_746,0.10317498425224945
t value,(Intercept),model_746,1.3362861898399563
t value,x,model_746,31.798909027961052
Pr(>|t|),(Intercept),model_746,0.19452671989252823
Pr(>|t|),x,model_746,1.6327003179506577e-20
sigma,model.summary,model_747,578.7769614194389
adj.r.sqrd,model.summary,model_747,0.9119703583335379
total.cor,model.summary,model_747,0.9568898892085966
Estimate,(Intercept),model_747,129.56972023917652
Estimate,x,model_747,2.8530355064936757
Std. Error,(Intercept),model_747,125.7699563083949
Std. Error,x,model_747,0.18057351707720914
t value,(Intercept),model_747,1.0302120159878596
t value,x,model_747,15.799855663628584
Pr(>|t|),(Intercept),model_747,0.31362305228096954
Pr(>|t|),x,model_747,7.666221096768205e-14
sigma,model.summary,model_748,641.7361868428496
adj.r.sqrd,model.summary,model_748,0.8942624278159381
total.cor,model.summary,model_748,0.9479810968528191
Estimate,(Intercept),model_748,104.3595640984242
Estimate,x,model_748,2.8594992172869236
Std. Error,(Intercept),model_748,139.4511833760603
Std. Error,x,model_748,0.20021626294477177
t value,(Intercept),model_748,0.7483591144364552
t value,x,model_748,14.282052692571213
Pr(>|t|),(Intercept),model_748,0.4618281526970476
Pr(>|t|),x,model_748,6.363506447135755e-13
sigma,model.summary,model_749,248.0912029157462
adj.r.sqrd,model.summary,model_749,0.9793724829567887
total.cor,model.summary,model_749,0.9900666456524979
Estimate,(Intercept),model_749,140.59493894020179
Estimate,x,model_749,2.6139709680156638
Std. Error,(Intercept),model_749,53.91095677804318
Std. Error,x,model_749,0.0774023571300142
t value,(Intercept),model_749,2.6079102902781943
t value,x,model_749,33.77120626475144
Pr(>|t|),(Intercept),model_749,0.015728726100642406
Pr(>|t|),x,model_749,4.206527458888238e-21
sigma,model.summary,model_750,637.275941421503
adj.r.sqrd,model.summary,model_750,0.8377642119560935
total.cor,model.summary,model_750,0.9189798890388858
Estimate,(Intercept),model_750,181.78809122925531
Estimate,x,model_750,2.222330474295498
Std. Error,(Intercept),model_750,138.48195877114216
Std. Error,x,model_750,0.19882470409490868
t value,(Intercept),model_750,1.3127203921897268
t value,x,model_750,11.177335756197941
Pr(>|t|),(Intercept),model_750,0.20222574351064893
Pr(>|t|),x,model_750,8.995647195490059e-11
sigma,model.summary,model_751,455.6523095648147
adj.r.sqrd,model.summary,model_751,0.949085312455145
total.cor,model.summary,model_751,0.9752982916879913
Estimate,(Intercept),model_751,132.13705541519704
Estimate,x,model_751,3.0102179449778603
Std. Error,(Intercept),model_751,99.01460300914673
Std. Error,x,model_751,0.14215966699967617
t value,(Intercept),model_751,1.3345208827731254
t value,x,model_751,21.17490852721762
Pr(>|t|),(Intercept),model_751,0.19509539620262914
Pr(>|t|),x,model_751,1.3882538410844843e-16
sigma,model.summary,model_752,249.59345228564098
adj.r.sqrd,model.summary,model_752,0.9799450680835944
total.cor,model.summary,model_752,0.9903437232833752
Estimate,(Intercept),model_752,128.44604315214582
Estimate,x,model_752,2.6678228497314587
Std. Error,(Intercept),model_752,54.23740003720923
Std. Error,x,model_752,0.07787104622846008
t value,(Intercept),model_752,2.368219034541225
t value,x,model_752,34.259496679992345
Pr(>|t|),(Intercept),model_752,0.026657184889443148
Pr(>|t|),x,model_752,3.042396504293307e-21
sigma,model.summary,model_753,510.5237345281605
adj.r.sqrd,model.summary,model_753,0.9207317983351635
total.cor,model.summary,model_753,0.9612672053446941
Estimate,(Intercept),model_753,117.87821754645002
Estimate,x,model_753,2.664152023909735
Std. Error,(Intercept),model_753,110.93832696542582
Std. Error,x,model_753,0.1592790875245871
t value,(Intercept),model_753,1.0625562938513309
t value,x,model_753,16.726313951908367
Pr(>|t|),(Intercept),model_753,0.2990130580270529
Pr(>|t|),x,model_753,2.2865184904063133e-14
sigma,model.summary,model_754,423.5710869943855
adj.r.sqrd,model.summary,model_754,0.9402687290098138
total.cor,model.summary,model_754,0.970957018599556
Estimate,(Intercept),model_754,132.83507262412405
Estimate,x,model_754,2.572017251845306
Std. Error,(Intercept),model_754,92.04325786246471
Std. Error,x,model_754,0.13215059687796318
t value,(Intercept),model_754,1.4431809098132136
t value,x,model_754,19.46277438474592
Pr(>|t|),(Intercept),model_754,0.1624521083408975
Pr(>|t|),x,model_754,8.747199924357477e-16
sigma,model.summary,model_755,367.39367329617795
adj.r.sqrd,model.summary,model_755,0.9662619843996647
total.cor,model.summary,model_755,0.9837010394676211
Estimate,(Intercept),model_755,122.42745803293356
Estimate,x,model_755,3.0073465635451573
Std. Error,(Intercept),model_755,79.83573866713537
Std. Error,x,model_755,0.11462371891290322
t value,(Intercept),model_755,1.5334918931905768
t value,x,model_755,26.236686368815935
Pr(>|t|),(Intercept),model_755,0.1387962812494856
Pr(>|t|),x,model_755,1.2126367059338028e-18
sigma,model.summary,model_756,254.61567517460236
adj.r.sqrd,model.summary,model_756,0.9793019666414848
total.cor,model.summary,model_756,0.9900325169902702
Estimate,(Intercept),model_756,138.3080578392125
Estimate,x,model_756,2.678048865477418
Std. Error,(Intercept),model_756,55.32874401843231
Std. Error,x,model_756,0.07943793729541151
t value,(Intercept),model_756,2.49975054183656
t value,x,model_756,33.71246732550931
Pr(>|t|),(Intercept),model_756,0.020005126398786335
Pr(>|t|),x,model_756,4.375039243333366e-21
sigma,model.summary,model_757,331.6812015719291
adj.r.sqrd,model.summary,model_757,0.9621736832577027
total.cor,model.summary,model_757,0.981707583646287
Estimate,(Intercept),model_757,138.01400547917402
Estimate,x,model_757,2.5589065088417984
Std. Error,(Intercept),model_757,72.07531227177901
Std. Error,x,model_757,0.10348172976573221
t value,(Intercept),model_757,1.9148582382654928
t value,x,model_757,24.72809948804292
Pr(>|t|),(Intercept),model_757,0.06802905881176097
Pr(>|t|),x,model_757,4.526850608171728e-18
sigma,model.summary,model_758,779.7079691886214
adj.r.sqrd,model.summary,model_758,0.8192461026596969
total.cor,model.summary,model_758,0.909273069571994
Estimate,(Intercept),model_758,157.69772113565423
Estimate,x,model_758,2.548771539218717
Std. Error,(Intercept),model_758,169.43286231998704
Std. Error,x,model_758,0.24326229216902767
t value,(Intercept),model_758,0.9307386948219638
t value,x,model_758,10.477462480899982
Pr(>|t|),(Intercept),model_758,0.3616558427039811
Pr(>|t|),x,model_758,3.1480327910285725e-10
sigma,model.summary,model_759,187.7276345036468
adj.r.sqrd,model.summary,model_759,0.9900703069247175
total.cor,model.summary,model_759,0.9952306487122408
Estimate,(Intercept),model_759,142.45393621665434
