Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT,Blk.Max.Area,Area.less.blk,z,Area.filled.w.background,all.area,MID
Proline,200908_Smp_GBTFate2T0_C,Proline_13C-2 15N-0,3.83,624544,0,448435,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,624544,288.125875,3.8,55053,569491,1,569491,50468636,0.011284057686837426
Proline,200908_Smp_GBTFate1Tlong_A,Proline_13C-2 15N-0,3.82,884425,0,667694,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,884425,288.125875,3.8,55053,829372,1,829372,72118894,0.011500065433615774
Proline,200908_Smp_GBTFate1Tlong_B,Proline_13C-2 15N-0,3.83,1099932,0,818324,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,1099932,288.125875,3.8,55053,1044879,1,1044879,88071574,0.011863975543346143
Proline,200908_Smp_GBTFate1Tlong_C,Proline_13C-2 15N-0,3.83,374405,0,295881,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,374405,288.125875,3.8,55053,319352,1,319352,30751727,0.01038484765424719
Proline,200908_Smp_GBTFate2Tlong_A,Proline_13C-2 15N-0,3.82,510344,0,332916,0,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,510344,288.125875,3.8,55053,455291,1,455291,39900265,0.011410726219487514
Proline,200908_Smp_GBTFate2Tlong_B,Proline_13C-2 15N-0,3.82,295465,0,191557,0,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,295465,288.125875,3.8,55053,240412,1,240412,14672895,0.016384769331478213
Proline,200908_Smp_GBTFate2Tlong_C,Proline_13C-2 15N-0,3.83,579514,0,490538,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,579514,288.125875,3.8,55053,524461,1,524461,42239903,0.012416245368745284
Proline,200908_Smp_GBTFate1T0_B,Proline_13C-0 15N-1,3.83,2239856,0,1249331,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,2239856,287.116203,3.8,201911,2037945,1,2037945,93414910,0.021816056987048426
Proline,200908_Smp_GBTFate1T0_C,Proline_13C-0 15N-1,3.83,533191,0,406769,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,533191,287.116203,3.8,201911,331280,1,331280,15724899,0.021067225932579918
Proline,200908_Smp_GBTFate2T0_A,Proline_13C-0 15N-1,3.83,817598,0,416012,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,817598,287.116203,3.8,201911,615687,1,615687,30704678,0.020051895675310454
Proline,200908_Smp_GBTFate2T0_B,Proline_13C-0 15N-1,3.83,698342,0,558106,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,698342,287.116203,3.8,201911,496431,1,496431,22163164,0.022398922825278916
Proline,200908_Smp_GBTFate2T0_C,Proline_13C-0 15N-1,3.83,1140060,0,633540,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,1140060,287.116203,3.8,201911,938149,1,938149,50468636,0.018588752824625576
Proline,200908_Smp_GBTFate1Tlong_A,Proline_13C-0 15N-1,3.82,1773639,0,1264925,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,1773639,287.116203,3.8,201911,1571728,1,1571728,72118894,0.021793567716110566
Proline,200908_Smp_GBTFate1Tlong_B,Proline_13C-0 15N-1,3.83,2284113,0,1704563,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,2284113,287.116203,3.8,201911,2082202,1,2082202,88071574,0.023642157229982058
Proline,200908_Smp_GBTFate1Tlong_C,Proline_13C-0 15N-1,3.83,888798,0,569437,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,888798,287.116203,3.8,201911,686887,1,686887,30751727,0.02233653414001757
Proline,200908_Smp_GBTFate2Tlong_A,Proline_13C-0 15N-1,3.82,1033303,0,570359,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,1033303,287.116203,3.8,201911,831392,1,831392,39900265,0.020836753841108575
Proline,200908_Smp_GBTFate2Tlong_B,Proline_13C-0 15N-1,3.82,569983,0,391511,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,569983,287.116203,3.8,201911,368072,1,368072,14672895,0.025085165538225415
Proline,200908_Smp_GBTFate2Tlong_C,Proline_13C-0 15N-1,3.83,1060158,369,798319,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,1060158,287.116203,3.8,201911,858247,1,858247,42239903,0.020318394197070006
Proline,200908_Smp_GBTFate1T0_B,Proline_13C-1 15N-1,3.83,310237,0,173930,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,310237,288.119557,3.8,20697,289540,1,289540,93414910,0.0030995052074663455
Proline,200908_Smp_GBTFate1T0_C,Proline_13C-1 15N-1,3.83,97458,0,87552,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,97458,288.119557,3.8,20697,76761,1,76761,15724899,0.004881493992425643
Proline,200908_Smp_GBTFate2T0_A,Proline_13C-1 15N-1,3.84,102552,0,62518,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,102552,288.119557,3.8,20697,81855,1,81855,30704678,0.0026658804238233664
Proline,200908_Smp_GBTFate2T0_B,Proline_13C-1 15N-1,3.82,120112,0,124248,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,120112,288.119557,3.8,20697,99415,1,99415,22163164,0.004485596009667212
Proline,200908_Smp_GBTFate2T0_C,Proline_13C-1 15N-1,3.83,165212,0,128923,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,165212,288.119557,3.8,20697,144515,1,144515,50468636,0.0028634615764135175
Proline,200908_Smp_GBTFate1Tlong_A,Proline_13C-1 15N-1,3.82,255315,0,203233,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,255315,288.119557,3.8,20697,234618,1,234618,72118894,0.003253211287460953
Proline,200908_Smp_GBTFate1Tlong_B,Proline_13C-1 15N-1,3.83,291900,0,190909,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,291900,288.119557,3.8,20697,271203,1,271203,88071574,0.0030793477132587638
Proline,200908_Smp_GBTFate1Tlong_C,Proline_13C-1 15N-1,3.83,126232,0,132520,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,126232,288.119557,3.8,20697,105535,1,105535,30751727,0.0034318397792748355
Proline,200908_Smp_GBTFate2Tlong_A,Proline_13C-1 15N-1,3.82,153877,0,124005,1,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,153877,288.119557,3.8,20697,133180,1,133180,39900265,0.0033378224430338998
Proline,200908_Smp_GBTFate2Tlong_B,Proline_13C-1 15N-1,3.83,98128,0,72411,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,98128,288.119557,3.8,20697,77431,1,77431,14672895,0.005277145375878448
Proline,200908_Smp_GBTFate2Tlong_C,Proline_13C-1 15N-1,3.83,143488,0,110123,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,143488,288.119557,3.8,20697,122791,1,122791,42239903,0.0029069905771327174
Lysine,200908_Smp_GBTFate1T0_A,Lysine_13C-0 15N-0,4.17,29351076,0,26409594,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,29351076,244.1083,4.1,12350508,17000568,1,17000568,17000568,1
Lysine,200908_Smp_GBTFate1T0_B,Lysine_13C-0 15N-0,4.17,135343568,492494,116574072,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,135343568,244.1083,4.1,12350508,122993060,1,122993060,127059647,0.9679946615938576
Lysine,200908_Smp_GBTFate1T0_C,Lysine_13C-0 15N-0,4.18,28940194,0,21038930,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,28940194,244.1083,4.1,12350508,16589686,1,16589686,16616450,0.9983893069819366
Lysine,200908_Smp_GBTFate2T0_A,Lysine_13C-0 15N-0,4.17,60751764,0,55796616,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,60751764,244.1083,4.1,12350508,48401256,1,48401256,51266981,0.9441019357078975
Lysine,200908_Smp_GBTFate2T0_B,Lysine_13C-0 15N-0,4.17,47845832,0,42652520,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,47845832,244.1083,4.1,12350508,35495324,1,35495324,37224615,0.9535444221518476
Lysine,200908_Smp_GBTFate2T0_C,Lysine_13C-0 15N-0,4.17,84640520,0,78977944,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,84640520,244.1083,4.1,12350508,72290012,1,72290012,75880038,0.9526881365030418
Lysine,200908_Smp_GBTFate1Tlong_A,Lysine_13C-0 15N-0,4.17,106752976,0,95735712,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,106752976,244.1083,4.1,12350508,94402468,1,94402468,98734976,0.9561198252582752
Lysine,200908_Smp_GBTFate1Tlong_B,Lysine_13C-0 15N-0,4.17,110439536,0,95117304,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,110439536,244.1083,4.1,12350508,98089028,1,98089028,101360432,0.9677250388988081
Lysine,200908_Smp_GBTFate1Tlong_C,Lysine_13C-0 15N-0,4.17,53914056,383652,47413628,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,53914056,244.1083,4.1,12350508,41563548,1,41563548,43271909,0.9605203227803053
Lysine,200908_Smp_GBTFate2Tlong_A,Lysine_13C-0 15N-0,4.17,70385640,0,54436852,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,70385640,244.1083,4.1,12350508,58035132,1,58035132,60642469,0.957004768390944
Lysine,200908_Smp_GBTFate2Tlong_B,Lysine_13C-0 15N-0,4.17,34150184,0,32751002,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,34150184,244.1083,4.1,12350508,21799676,1,21799676,23475097,0.9286298582706601
Lysine,200908_Smp_GBTFate2Tlong_C,Lysine_13C-0 15N-0,4.17,69048376,662897,55130812,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,69048376,244.1083,4.1,12350508,56697868,1,56697868,60014474,0.9447365647160383
Lysine,200908_Smp_GBTFate1T0_A,Lysine_13C-1 15N-0,4.15,NA,0,0,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0,245.11165400000002,4.1,0,NA,1,0,17000568,0
Lysine,200908_Smp_GBTFate1T0_B,Lysine_13C-1 15N-0,4.17,3895584,0,3736628,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,3895584,245.11165400000002,4.1,0,3895584,1,3895584,127059647,0.030659490184165236
Lysine,200908_Smp_GBTFate1T0_C,Lysine_13C-1 15N-0,4.21,26764,0,81572,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,26764,245.11165400000002,4.1,0,26764,1,26764,16616450,0.0016106930180634252
Lysine,200908_Smp_GBTFate2T0_A,Lysine_13C-1 15N-0,4.18,2756863,0,4952817,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,2756863,245.11165400000002,4.1,0,2756863,1,2756863,51266981,0.05377463127778092
Lysine,200908_Smp_GBTFate2T0_B,Lysine_13C-1 15N-0,4.17,1630057,0,2295700,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,1630057,245.11165400000002,4.1,0,1630057,1,1630057,37224615,0.043789761156696985
Lysine,200908_Smp_GBTFate2T0_C,Lysine_13C-1 15N-0,4.17,3313749,0,3847629,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,3313749,245.11165400000002,4.1,0,3313749,1,3313749,75880038,0.043670892732025256
Lysine,200908_Smp_GBTFate1Tlong_A,Lysine_13C-1 15N-0,4.17,3995168,0,3711626,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,3995168,245.11165400000002,4.1,0,3995168,1,3995168,98734976,0.04046355366511661
Lysine,200908_Smp_GBTFate1Tlong_B,Lysine_13C-1 15N-0,4.17,3091675,0,4560786,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,3091675,245.11165400000002,4.1,0,3091675,1,3091675,101360432,0.03050179383607994
Lysine,200908_Smp_GBTFate1Tlong_C,Lysine_13C-1 15N-0,4.17,1665682,0,2062208,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,1665682,245.11165400000002,4.1,0,1665682,1,1665682,43271909,0.038493379157365115
Lysine,200908_Smp_GBTFate2Tlong_A,Lysine_13C-1 15N-0,4.17,2529914,0,3193153,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,2529914,245.11165400000002,4.1,0,2529914,1,2529914,60642469,0.041718519079426
Lysine,200908_Smp_GBTFate2Tlong_B,Lysine_13C-1 15N-0,4.16,1598274,0,2449055,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1598274,245.11165400000002,4.1,0,1598274,1,1598274,23475097,0.06808380813080346
Lysine,200908_Smp_GBTFate2Tlong_C,Lysine_13C-1 15N-0,4.16,3191258,0,3128237,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,3191258,245.11165400000002,4.1,0,3191258,1,3191258,60014474,0.053174805797681406
Lysine,200908_Smp_GBTFate1T0_A,Lysine_13C-0 15N-1,4.14,NA,0,0,1,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0,245.10533600000002,4.1,6695,NA,1,0,17000568,0
Lysine,200908_Smp_GBTFate1T0_B,Lysine_13C-0 15N-1,4.18,177698,0,187764,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,177698,245.10533600000002,4.1,6695,171003,1,171003,127059647,0.0013458482219771946
Lysine,200908_Smp_GBTFate1T0_C,Lysine_13C-0 15N-1,4.13,NA,0,0,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0,245.10533600000002,4.1,6695,NA,1,0,16616450,0
Lysine,200908_Smp_GBTFate2T0_A,Lysine_13C-0 15N-1,4.18,115557,0,333499,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,115557,245.10533600000002,4.1,6695,108862,1,108862,51266981,0.002123433014321635
Lysine,200908_Smp_GBTFate2T0_B,Lysine_13C-0 15N-1,4.17,105929,0,183684,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,105929,245.10533600000002,4.1,6695,99234,1,99234,37224615,0.002665816691455372
Lysine,200908_Smp_GBTFate2T0_C,Lysine_13C-0 15N-1,4.17,282972,0,515379,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,282972,245.10533600000002,4.1,6695,276277,1,276277,75880038,0.003640970764932933
Lysine,200908_Smp_GBTFate1Tlong_A,Lysine_13C-0 15N-1,4.17,344035,0,416111,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,344035,245.10533600000002,4.1,6695,337340,1,337340,98734976,0.0034166210766081516
Lysine,200908_Smp_GBTFate1Tlong_B,Lysine_13C-0 15N-1,4.17,186424,0,313260,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,186424,245.10533600000002,4.1,6695,179729,1,179729,101360432,0.001773167265111893
Lysine,200908_Smp_GBTFate1Tlong_C,Lysine_13C-0 15N-1,4.18,49374,0,147662,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,49374,245.10533600000002,4.1,6695,42679,1,42679,43271909,9.862980623295357e-4
Lysine,200908_Smp_GBTFate2Tlong_A,Lysine_13C-0 15N-1,4.17,84118,0,116121,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,84118,245.10533600000002,4.1,6695,77423,1,77423,60642469,0.0012767125296300188
Lysine,200908_Smp_GBTFate2Tlong_B,Lysine_13C-0 15N-1,4.17,83842,0,188365,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,83842,245.10533600000002,4.1,6695,77147,1,77147,23475097,0.0032863335985363553
Lysine,200908_Smp_GBTFate2Tlong_C,Lysine_13C-0 15N-1,4.17,132043,0,193871,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,132043,245.10533600000002,4.1,6695,125348,1,125348,60014474,0.00208862948628026
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-0 15N-0,4.5,2773778,0,2189170,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,2773778,352.129732,4.4,854319,1919459,1,1919459,2553486,0.7517013995768922
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-0 15N-0,4.5,50809328,109064,38371416,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,50809328,352.129732,4.4,854319,49955009,1,49955009,66508620,0.7511057814761455
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-0 15N-0,4.5,8115501,0,6903045,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,8115501,352.129732,4.4,854319,7261182,1,7261182,9676641,0.7503824932639332
Tyrosine,200908_Smp_GBTFate2T0_A,Tyrosine_13C-0 15N-0,4.5,4679695,0,3574283,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,4679695,352.129732,4.4,854319,3825376,1,3825376,4970702,0.76958465826356115
Tyrosine,200908_Smp_GBTFate2T0_B,Tyrosine_13C-0 15N-0,4.5,2745814,0,2281755,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,2745814,352.129732,4.4,854319,1891495,1,1891495,2492830,0.7587741643032216
Tyrosine,200908_Smp_GBTFate2T0_C,Tyrosine_13C-0 15N-0,4.49,15123438,81628,11482008,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,15123438,352.129732,4.4,854319,14269119,1,14269119,18865092,0.7563768573193282
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-0 15N-0,4.5,31605908,0,24993292,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,31605908,352.129732,4.4,854319,30751589,1,30751589,40678516,0.7559663435116463
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-0 15N-0,4.5,55989748,0,44526048,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,55989748,352.129732,4.4,854319,55135429,1,55135429,72023778,0.7655170352213404
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-0 15N-0,4.49,10357622,0,7790315,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,10357622,352.129732,4.4,854319,9503303,1,9503303,12669994,0.7500637332582794
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-1 15N-0,4.5,477106,0,508082,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,477106,353.133086,4.4,48737,428369,1,428369,2553486,0.16775850738950596
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-1 15N-0,4.5,9767350,0,7614038,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,9767350,353.133086,4.4,48737,9718613,1,9718613,66508620,0.14612561499546975
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-1 15N-0,4.5,1522719,0,1346563,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,1522719,353.133086,4.4,48737,1473982,1,1473982,9676641,0.15232372473051342
Tyrosine,200908_Smp_GBTFate2T0_A,Tyrosine_13C-1 15N-0,4.5,798302,0,622183,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,798302,353.133086,4.4,48737,749565,1,749565,4970702,0.15079660780308293
Tyrosine,200908_Smp_GBTFate2T0_B,Tyrosine_13C-1 15N-0,4.5,441923,0,404693,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,441923,353.133086,4.4,48737,393186,1,393186,2492830,0.15772676034868002
Tyrosine,200908_Smp_GBTFate2T0_C,Tyrosine_13C-1 15N-0,4.5,2791815,0,2137167,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,2791815,353.133086,4.4,48737,2743078,1,2743078,18865092,0.14540496277463158
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-1 15N-0,4.5,6066285,0,4836778,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,6066285,353.133086,4.4,48737,6017548,1,6017548,40678516,0.1479293885745488
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-1 15N-0,4.5,10739449,0,8372376,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,10739449,353.133086,4.4,48737,10690712,1,10690712,72023778,0.14843309108278102
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-1 15N-0,4.49,1990896,0,1688258,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,1990896,353.133086,4.4,48737,1942159,1,1942159,12669994,0.15328807574810216
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-2 15N-0,4.5,24288,0,76915,0,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,24288,354.13644,4.4,0,24288,1,24288,2553486,0.009511702825079127
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-2 15N-0,4.5,1173428,0,931132,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,1173428,354.13644,4.4,0,1173428,1,1173428,66508620,0.017643246845296143
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-2 15N-0,4.5,146738,0,132629,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,146738,354.13644,4.4,0,146738,1,146738,9676641,0.0151641463189551
Tyrosine,200908_Smp_GBTFate2T0_A,Tyrosine_13C-2 15N-0,4.49,24953,0,77515,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,24953,354.13644,4.4,0,24953,1,24953,4970702,0.005020015281543734
Tyrosine,200908_Smp_GBTFate2T0_B,Tyrosine_13C-2 15N-0,4.37,NA,0,0,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,354.13644,4.4,0,NA,1,0,2492830,0
Tyrosine,200908_Smp_GBTFate2T0_C,Tyrosine_13C-2 15N-0,4.5,314975,0,245132,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,314975,354.13644,4.4,0,314975,1,314975,18865092,0.01669618149755114
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-2 15N-0,4.5,671629,0,561832,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,671629,354.13644,4.4,0,671629,1,671629,40678516,0.016510656386776745
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-2 15N-0,4.49,1427912,0,1228623,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,1427912,354.13644,4.4,0,1427912,1,1427912,72023778,0.019825563718693012
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-2 15N-0,4.5,221941,0,221641,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,221941,354.13644,4.4,0,221941,1,221941,12669994,0.017517056440595
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-3 15N-0,NA,NA,NA,NA,0,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,0,NA,NA,0,2553486,0
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-3 15N-0,4.5,68936,0,122594,0,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,68936,NA,NA,0,68936,NA,68936,66508620,0.001036497223968863
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-3 15N-0,4.88,NA,0,4794,0,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,1792,NA,NA,0,NA,NA,0,9676641,0
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-3 15N-0,4.45,10775,0,28037,0,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,10775,NA,NA,0,10775,NA,10775,40678516,2.6488183590571494e-4
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-3 15N-0,4.5,101078,0,131479,0,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,101078,NA,NA,0,101078,NA,101078,72023778,0.001403397639040818
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-3 15N-0,NA,NA,NA,NA,0,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,0,NA,NA,0,12669994,0
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-0 15N-1,4.5,194166,0,162199,1,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,194166,353.12676799999997,4.4,26305,167861,1,167861,2553486,0.06573797545786426
