Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-2 15N-0,4.7,3102331,0,2446674,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,3102331
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-2 15N-0,4.72,NA,0,139060,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,111329
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-2 15N-0,4.69,1397703,0,1296656,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,1397703
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-2 15N-0,4.7,5269986,0,4212023,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,5269986
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-2 15N-0,4.69,341819,0,402448,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,341819
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-2 15N-0,4.68,4866981,0,3997913,0,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,4866981
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-2 15N-0,4.69,8889549,0,7317812,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,8889549
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-2 15N-0,4.68,15430679,0,11472246,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,15430679
Valine,191001_Std_AA_AA-IS,Valine_13C-3 15N-0,4.64,441835,0,466867,0,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,441835
Valine,200908_Blk_GBTFateBlk_A,Valine_13C-3 15N-0,4.62,NA,0,0,0,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Blk_GBTFateBlk_B,Valine_13C-3 15N-0,4.61,NA,0,0,0,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-3 15N-0,4.7,25383,0,86956,0,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,25383
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-3 15N-0,4.69,234059,0,276458,0,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,234059
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-3 15N-0,4.58,NA,0,0,0,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-3 15N-0,4.62,NA,0,0,0,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-3 15N-0,4.69,30988,0,59214,0,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,30988
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-3 15N-0,4.61,NA,0,0,0,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-3 15N-0,4.69,150315,0,144074,0,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,150315
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-3 15N-0,4.69,173004,0,195375,0,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,173004
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-3 15N-0,4.7,49937,0,84285,0,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,49937
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-3 15N-0,4.69,199523,0,226797,0,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,199523
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-3 15N-0,4.68,35730,0,87387,0,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,35730
Valine,200908_Std_0.5uM_GBTFate1T0_A-1,Valine_13C-3 15N-0,4.72,59636,0,98964,0,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,59636
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-3 15N-0,4.69,143456,0,203046,0,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,143456
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-3 15N-0,4.64,NA,0,0,0,3,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-3 15N-0,4.69,195822,0,191140,0,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,195822
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-3 15N-0,4.7,316780,0,288693,0,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,316780
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-3 15N-0,4.55,NA,0,0,0,3,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-3 15N-0,4.68,348818,0,320323,0,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,348818
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-3 15N-0,4.68,637772,0,527331,0,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,637772
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-3 15N-0,4.68,973169,0,903480,0,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,973169
Valine,191001_Std_AA_AA-IS,Valine_13C-0 15N-1,4.75,2401498,0,1919918,1,0,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,2401498
Valine,200908_Blk_GBTFateBlk_A,Valine_13C-0 15N-1,4.7,NA,0,251562,1,0,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,294611
Valine,200908_Blk_GBTFateBlk_B,Valine_13C-0 15N-1,4.7,NA,0,522756,1,0,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,639097
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-0 15N-1,4.69,1560254,0,1341390,1,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,1560254
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-0 15N-1,4.69,7334445,44431,6284088,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,7334445
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-0 15N-1,4.7,1591712,0,1312387,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,1591712
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-0 15N-1,4.69,2806514,22973,2294191,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,2806514
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-0 15N-1,4.69,2166986,0,1790311,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,2166986
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-0 15N-1,4.69,4044539,17323,3408704,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,4044539
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-0 15N-1,4.69,4610794,11778,3856976,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,4610794
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-0 15N-1,4.69,6924691,84514,5874428,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,6924691
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-0 15N-1,4.69,2541640,24552,2290983,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,2541640
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-0 15N-1,4.69,3380795,14559,2851528,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,3380795
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-0 15N-1,4.69,1853137,0,1416648,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1853137
Valine,200908_Std_0.5uM_GBTFate1T0_A-1,Valine_13C-0 15N-1,4.71,3909112,20530,3500717,1,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,3909112
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-0 15N-1,4.7,8298706,75640,6511501,1,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,8298706
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-0 15N-1,4.72,NA,0,331528,1,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,391279
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-0 15N-1,4.69,3055698,0,2410794,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,3055698
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-0 15N-1,4.7,14940543,132349,12029721,1,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,14940543
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-0 15N-1,4.69,NA,0,1089017,1,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,1278020
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-0 15N-1,4.68,11717364,116434,9548132,1,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,11717364
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-0 15N-1,4.68,24656720,352237,21002166,1,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,24656720
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-0 15N-1,4.69,51035492,289730,40711892,1,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,51035492
Valine,191001_Std_AA_AA-IS,Valine_13C-1 15N-1,4.64,2269039,0,2054290,1,1,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,2269039
Valine,200908_Blk_GBTFateBlk_A,Valine_13C-1 15N-1,4.7,NA,0,35240,1,1,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,15890
Valine,200908_Blk_GBTFateBlk_B,Valine_13C-1 15N-1,4.7,NA,0,51720,1,1,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,38354
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-1 15N-1,4.69,104975,0,123956,1,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,104975
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-1 15N-1,4.69,852395,0,692611,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,852395
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-1 15N-1,4.69,163028,0,143872,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,163028
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-1 15N-1,4.69,269231,0,223469,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,269231
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-1 15N-1,4.69,218675,0,178984,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,218675
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-1 15N-1,4.69,425571,0,376767,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,425571
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-1 15N-1,4.69,491381,0,420376,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,491381
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-1 15N-1,4.69,753322,0,632859,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,753322
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-1 15N-1,4.69,246778,0,227268,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,246778
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-1 15N-1,4.69,345562,0,342520,1,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,345562
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-1 15N-1,4.69,179483,0,167302,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,179483
Valine,200908_Std_0.5uM_GBTFate1T0_A-1,Valine_13C-1 15N-1,4.71,412544,0,375483,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,412544
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-1 15N-1,4.7,891221,0,752545,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,891221
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-1 15N-1,4.72,NA,0,44404,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,30342
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-1 15N-1,4.69,315584,0,278281,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,315584
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-1 15N-1,4.7,1675898,0,1418417,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1675898
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-1 15N-1,4.69,84720,0,107384,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,84720
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-1 15N-1,4.69,1304448,0,1048278,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1304448
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-1 15N-1,4.69,2806873,0,2502710,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,2806873
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-1 15N-1,4.69,5541241,0,4396437,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,5541241
Valine,191001_Std_AA_AA-IS,Valine_13C-2 15N-1,4.64,231046,0,221574,1,2,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,231046
Valine,200908_Blk_GBTFateBlk_A,Valine_13C-2 15N-1,4.64,NA,0,60502,1,2,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,46070
Valine,200908_Blk_GBTFateBlk_B,Valine_13C-2 15N-1,4.64,NA,0,77096,1,2,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,61798
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-2 15N-1,4.64,NA,0,52741,1,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,42105
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-2 15N-1,4.69,191820,0,172146,1,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,191820
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-2 15N-1,4.64,NA,0,60896,1,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,50354
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-2 15N-1,4.64,NA,0,66177,1,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,67156
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-2 15N-1,4.64,NA,0,65402,1,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,80496
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-2 15N-1,4.63,NA,0,77705,1,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,86408
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-2 15N-1,4.69,NA,0,83535,1,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,103099
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-2 15N-1,4.69,149216,0,114061,1,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,149216
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-2 15N-1,4.64,NA,0,76962,1,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,75741
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-2 15N-1,4.69,NA,0,88070,1,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,109029
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-2 15N-1,4.63,NA,0,67464,1,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,67768
Valine,200908_Std_0.5uM_GBTFate1T0_A-1,Valine_13C-2 15N-1,4.72,NA,0,77040,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,58148
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-2 15N-1,4.69,NA,0,129893,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,107675
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-2 15N-1,4.67,NA,0,30040,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,25998
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-2 15N-1,4.64,127530,0,103218,1,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,127530
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-2 15N-1,4.7,202957,0,182447,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,202957
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-2 15N-1,4.64,NA,0,60487,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,61965
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-2 15N-1,4.68,243637,0,187811,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,243637
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-2 15N-1,4.69,414521,0,337173,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,414521
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-2 15N-1,4.69,820511,0,712241,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,820511
Valine,191001_Std_AA_AA-IS,Valine_13C-3 15N-1,3.76,NA,0,10373,1,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,bad RT,something is wrong,3089
Valine,200908_Blk_GBTFateBlk_A,Valine_13C-3 15N-1,NA,NA,NA,NA,1,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,NA,NA,NA,bad RT,something is wrong,NA
Valine,200908_Blk_GBTFateBlk_B,Valine_13C-3 15N-1,5.98,NA,0,148070,1,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,29643
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-3 15N-1,5.9,NA,0,169606,1,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,109280
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-3 15N-1,5.85,NA,0,72633,1,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,23095
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-3 15N-1,5.84,NA,0,108958,1,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,61323
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-3 15N-1,5.86,NA,0,52130,1,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,18971
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-3 15N-1,0.11,NA,0,97264,1,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,24678
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-3 15N-1,5.84,NA,0,225363,1,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,162385
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-3 15N-1,2.67,NA,0,70038,1,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,19525
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-3 15N-1,5.84,NA,0,365495,1,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,199381
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-3 15N-1,5.9,NA,0,28800,1,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,9291
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-3 15N-1,5.89,NA,0,86419,1,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,41477
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-3 15N-1,5.85,NA,0,38662,1,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,10658
Valine,200908_Std_0.5uM_GBTFate1T0_A-1,Valine_13C-3 15N-1,5.85,NA,0,96281,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,61257
Valine,200908_Std_1.0uM_GBTFate1T0_A-1,Valine_13C-3 15N-1,5.85,NA,0,62128,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,34338
Valine,200908_Std_0uM_GBTFate1T0_A-1,Valine_13C-3 15N-1,5.85,NA,0,59838,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,22345
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-3 15N-1,5.89,NA,0,37125,1,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,12038
Valine,200908_Std_2.5uM_GBTFate1T0_A-1,Valine_13C-3 15N-1,5.85,NA,0,82729,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,44567
Valine,200908_Std_0uM_GBTFate1T0_A-2,Valine_13C-3 15N-1,5.9,NA,0,49683,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,27849
Valine,200908_Std_0.5uM_GBTFate1T0_A-2,Valine_13C-3 15N-1,5.84,NA,0,150375,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,117974
Valine,200908_Std_1.0uM_GBTFate1T0_A-2,Valine_13C-3 15N-1,4.55,NA,0,0,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,comparable to blank,NA,too small,ok,something is wrong,0
Valine,200908_Std_2.5uM_GBTFate1T0_A-2,Valine_13C-3 15N-1,4.74,1222,0,3945,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1222
Isoleucine,191001_Std_AA_AA-IS,Isoleucine_13C-0 15N-0,5.24,453634528,2961673,368253728,0,0,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,453634528
Isoleucine,200908_Blk_GBTFateBlk_A,Isoleucine_13C-0 15N-0,5.3,NA,0,5512813,0,0,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,7117280
Isoleucine,200908_Blk_GBTFateBlk_B,Isoleucine_13C-0 15N-0,5.3,NA,0,10428152,0,0,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,13701247
Isoleucine,200908_Smp_GBTFate1T0_A,Isoleucine_13C-0 15N-0,5.3,27729102,211308,21998562,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,27729102
Isoleucine,200908_Smp_GBTFate1T0_B,Isoleucine_13C-0 15N-0,5.29,137324400,1266955,105516904,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,137324400
Isoleucine,200908_Smp_GBTFate1T0_C,Isoleucine_13C-0 15N-0,5.29,34410900,402524,27605134,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,34410900
Isoleucine,200908_Smp_GBTFate2T0_A,Isoleucine_13C-0 15N-0,5.29,56348764,261794,42395860,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,56348764
Isoleucine,200908_Smp_GBTFate2T0_B,Isoleucine_13C-0 15N-0,5.29,44194628,219413,35910140,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,44194628
Isoleucine,200908_Smp_GBTFate2T0_C,Isoleucine_13C-0 15N-0,5.29,92494984,348820,73351984,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,92494984
Isoleucine,200908_Smp_GBTFate1Tlong_A,Isoleucine_13C-0 15N-0,5.29,98083360,686996,76244816,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,98083360
