Experiment,Timepoint,Incubation time (hr),Metabolite,Isotopologue,C.lab,N.lab,iso.mz,ionization,nM.in.Sample.ave,nM.in.sample.sd,MID.mean,MID.sd
Fate1,50,50,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,1.0680927664777522e-4,3.2645486041907497e-5,0.0028926989634459072,7.067809039735632e-4
Fate1,8,9,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,1.6228572443163412e-5,1.5920414911207978e-5,0.0014575571136772804,0.0013504900253425152
Fate1,96,98,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,9.87595592764515e-5,7.638257470729704e-5,0.0036430469902191897,8.208982956034528e-4
Fate2,0,0.3,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,0,0,0,0
Fate2,12,13,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,4.943393724409929e-6,5.208694856900193e-6,2.122119355441123e-4,1.2712657601442556e-4
Fate2,24,25,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,6.1263740567219e-5,2.981330450609617e-5,0.001743703011965686,3.036081363763474e-4
Fate2,48,51,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,1.3257247394101744e-4,6.167854324134606e-5,0.004012123751265632,5.268430058083804e-4
Fate2,5,6,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,3.705845426889769e-7,6.418712564369854e-7,1.1804132538169902e-5,2.0445357295387238e-5
Fate2,96,100,Adenine,Adenine_13C-2 15N-1,2,1,139.066064,pos,3.6632971341566957e-4,2.3454252519354733e-4,0.010766604905516251,6.192875180338435e-4
Fate1,0,0.5,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate1,12,12.5,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate1,36,36,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate1,4,4.5,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,1.0708468523267508e-4,1.854761155355139e-4,0.002951047718256958,0.005111364583581257
Fate1,50,50,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,8.559119238786738e-5,2.4379319962224357e-5,0.0023286621617573506,5.481745725834314e-4
Fate1,8,9,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate1,96,98,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,1.2440655146624265e-4,1.0067839825547828e-4,0.004570811377111539,0.0015525253646354994
Fate2,0,0.3,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate2,12,13,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate2,24,25,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,4.965340673088307e-5,5.0431183434071927e-5,0.0012209669376309585,0.0011197315286607583
Fate2,48,51,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,1.3502929958869781e-4,4.765948178101307e-5,0.004260950692889714,9.055082485528136e-4
Fate2,5,6,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,0,0,0,0
Fate2,96,100,Adenine,Adenine_13C-3 15N-1,3,1,140.069418,pos,3.5799745849103467e-4,2.2774961428885214e-4,0.010644832000066499,7.904119610509907e-4
Fate1,0,0.5,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate1,12,12.5,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate1,36,36,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,1.3573138154471376e-6,1.7153199232912214e-6,3.6983921364946416e-5,4.2440739320695824e-5
Fate1,4,4.5,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,1.9511881398865555e-5,3.379556993409324e-5,5.377098784565775e-4,9.313408292184779e-4
Fate1,50,50,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,1.8053939227858446e-5,1.8855921580687575e-5,4.985300566861073e-4,4.948459525058264e-4
Fate1,8,9,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate1,96,98,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,6.498503999116803e-5,7.83646057855826e-5,0.001992587654000635,0.0013923748842971056
Fate2,0,0.3,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate2,12,13,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate2,24,25,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,4.087836037625988e-6,7.0803397101792526e-6,1.2425458009848975e-4,2.152152458037209e-4
Fate2,48,51,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,8.155298040390287e-5,3.838155885703304e-5,0.0024378098334666884,1.857987470448974e-4
Fate2,5,6,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,0,0,0,0
Fate2,96,100,Adenine,Adenine_13C-4 15N-1,4,1,141.072772,pos,3.195703113742812e-4,2.263884338559365e-4,0.008852029745129303,0.0016667904405367532
Fate1,0,0.5,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.03887037350440014,0.019600685496394744,0.892955508865593,0.0031205383726961708
Fate1,12,12.5,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.03249739286404469,7.831695118009325e-4,0.8836587033250307,0.0012544322971307352
Fate1,36,36,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.06229860606958703,0.013658218951561813,0.8544965345216228,0.006732817468451313
Fate1,4,4.5,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.03275206885600863,0.021595744031347692,0.8921678326891648,0.00846372934555113
Fate1,50,50,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.04707717370714844,0.006810888552175927,0.8486400388493476,0.007194690020171939
Fate1,8,9,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.04312086728148292,9.236842391610011e-4,0.8851395128273419,0.005427999861102096
Fate1,96,98,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.05257063096524608,0.013012281121073416,0.8525458599625694,0.006414797619921837
Fate2,0,0.3,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.025893167229861985,0.006021410101172103,0.9003788916924084,0.001463906259880872
Fate2,12,13,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.04275540256964368,0.011590100793614857,0.8644239021501654,0.009270054305268375
Fate2,24,25,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.03621860714782117,0.011436146544004672,0.835115122392654,0.00795527420207127
Fate2,48,51,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.04907527870343078,0.008611617691060407,0.7993167464683376,0.0028807074757090543
Fate2,5,6,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.02881398743738361,0.02170974224871966,0.8783304466811291,0.009774925558447528
Fate2,96,100,Adenosine,Adenosine_13C-0 15N-0,0,0,268.10458,pos,0.04917742040158901,0.011729382700102028,0.7506786063708067,0.006303696009861209
Fate1,0,0.5,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,4.98502903540583e-4,2.490161755512268e-4,0.0114745111015848,1.3058423025174253e-4
Fate1,12,12.5,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,3.981821135959412e-4,7.46032668209536e-5,0.010860871593982975,0.002242599851669251
Fate1,36,36,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,8.882331930757786e-4,2.486454705317552e-4,0.012135713448999844,0.0021839094622973323
Fate1,4,4.5,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,4.352777302054394e-4,3.0877045810123667e-4,0.011611100173931528,4.605751759433911e-4
Fate1,50,50,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,6.836626712434193e-4,3.8335589245087806e-4,0.012775191738597423,0.007590100434532148
Fate1,8,9,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,5.768212994789137e-4,1.780166082910502e-5,0.011838646146301675,1.1006502134769227e-4
Fate1,96,98,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,8.93712639400595e-4,2.1129228068697954e-4,0.014526606803097062,2.716102951100092e-4
Fate2,0,0.3,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,3.330560089337865e-4,9.034932719723049e-5,0.01149808956866738,5.328324243669649e-4
Fate2,12,13,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,6.757336295017434e-4,2.0364058897040513e-4,0.013564686224691301,3.790312258581117e-4
Fate2,24,25,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,8.079349811761342e-4,0.00027586238423261635,0.018531280269816385,0.0019718281641487694
Fate2,48,51,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,0.001279809545000468,3.811656766781782e-4,0.020598522371931004,0.0027199739411570534
Fate2,5,6,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,4.134413621800757e-4,3.229750678448364e-4,0.012455145340758762,6.338089282567289e-4
Fate2,96,100,Adenosine,Adenosine_13C-0 15N-1,0,1,269.101616,pos,0.0023887165173526745,8.22583336690527e-4,0.036154815155409595,0.007169651793847305
Fate1,0,0.5,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.0036576572601656593,0.0019444148664288716,0.08292813808542727,0.003134433983294451
Fate1,12,12.5,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.003324876169279431,1.0020057793811667e-4,0.09040149335197509,7.858010339938919e-4
Fate1,36,36,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.007782930765375868,0.0017486351013274502,0.10662364097706596,0.002061766426756051
Fate1,4,4.5,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.0032099431714913917,0.0023485250316845345,0.08485316490035291,0.004997371606132392
Fate1,50,50,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.005826732397136803,9.161994712908136e-4,0.10489948731939722,0.002035877604587483
Fate1,8,9,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.004355784648693925,1.8569133367959904e-4,0.08938795668403601,0.0022271084574166772
Fate1,96,98,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.006301843763878824,0.0018288545822427137,0.10131189644551813,0.00496687870087748
Fate2,0,0.3,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.0023188134276788007,5.198226445267384e-4,0.08076012658658108,0.0015142753340383576
Fate2,12,13,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.004963915229278658,0.0015462868629672131,0.09940089871303075,0.004324551317069456
Fate2,24,25,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.004532585323353873,0.0016364639967541875,0.10355381491244539,0.0034283318168157237
Fate2,48,51,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.006922164810904151,0.001310294085656264,0.1125431736996364,0.001847940101536169
Fate2,5,6,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.0031306442565117226,0.002540608350472428,0.09279724426405951,0.004379893364200103
Fate2,96,100,Adenosine,Adenosine_13C-1 15N-0,1,0,269.107934,pos,0.0076034026616543906,0.0019185102309780342,0.11573529863398195,0.0016626657462253326
Fate1,0,0.5,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,2.2522353480260355e-4,1.1157169365873781e-4,0.005206855740863294,1.301873934629e-4
Fate1,12,12.5,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,1.844347002294056e-4,2.0115856944323634e-5,0.005011447268405351,4.854228877032915e-4
Fate1,36,36,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,4.98082696248747e-4,1.2602326444274636e-4,0.006794867078770224,4.6393581863595217e-4
Fate1,4,4.5,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,1.4516260446408963e-4,1.7525274823140767e-4,0.0032330293232920014,0.0028221729509245296
Fate1,50,50,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,4.506599240529333e-4,4.986242878262604e-5,0.008153533357630137,3.1596880389331104e-4
Fate1,8,9,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,1.7985629181926986e-4,1.5576350706591522e-4,0.0036683493657942725,0.0031781934217111995
Fate1,96,98,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,4.174252761897752e-4,9.367668709940269e-5,0.006801668786139885,2.26832533581663e-4
Fate2,0,0.3,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,0,0,0,0
Fate2,12,13,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,3.051587241915942e-4,1.1431463058142942e-4,0.006019087545903576,7.545575514449338e-4
Fate2,24,25,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,3.6233304158922236e-4,1.5760523672104848e-4,0.00814580991299875,0.0011655040837326312
Fate2,48,51,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,7.142510338793238e-4,1.1912260211477564e-4,0.011658775294834403,5.386245299880474e-4
Fate2,5,6,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,1.549487493039077e-4,1.9589731804990553e-4,0.003539260675266821,0.0031510246448783015
Fate2,96,100,Adenosine,Adenosine_13C-1 15N-1,1,1,270.10497,pos,0.001121708829330259,2.612827394838619e-4,0.017146891361545957,7.204874420720257e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,3.258699384955288e-4,1.7168734881635084e-4,0.007417351061276864,2.3928893315167127e-4
Fate1,12,12.5,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,3.5785932305956307e-4,7.855334601743863e-6,0.009734059992504152,2.9637606887954865e-4
Fate1,36,36,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,0.0010073760981224097,2.4706940009016303e-4,0.013760647481248571,9.584221323445421e-4
Fate1,4,4.5,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,3.1097686185189494e-4,2.451471162681559e-4,0.008023136862692187,9.262857269312198e-4
Fate1,50,50,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,8.206083179767304e-4,9.79883443300269e-5,0.014831694589786358,3.817906790296112e-4
Fate1,8,9,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,4.734417213965125e-4,5.200519770576578e-6,0.009719975728520529,1.426160776235599e-4
Fate1,96,98,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,8.744164714121527e-4,2.310065604556688e-4,0.014140789865508178,4.895920392680907e-4
Fate2,0,0.3,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,2.093595057516961e-4,6.418992734385717e-5,0.00717948705904151,6.598032783231381e-4
Fate2,12,13,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,6.614007373695705e-4,2.3199224882740766e-4,0.013124204483942529,0.0012853667386976584
Fate2,24,25,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,7.991657891890877e-4,3.026869263335125e-4,0.018197306330024875,8.951743057184301e-4
Fate2,48,51,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,0.0014183403744053849,2.590024383800461e-4,0.023079147840146745,2.70014098444847e-4
Fate2,5,6,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,4.02092255084044e-4,3.4867097941306354e-4,0.011601329377804503,0.0012690710355686174
Fate2,96,100,Adenosine,Adenosine_13C-2 15N-0,2,0,270.111288,pos,0.001616326135334568,4.1271269300510033e-4,0.024598691783385584,5.436071828018855e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,0,0,0,0
Fate1,12,12.5,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,8.935362270203704e-6,6.451941114541704e-6,2.4047663452714545e-4,1.6796711021253933e-4
Fate1,36,36,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,2.0775208629403907e-4,4.1163612983555684e-5,0.002861654655225405,2.5268366742822783e-4
Fate1,4,4.5,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,6.0104577723558165e-6,1.0410418238467527e-5,9.202809322066667e-5,1.5939733318187963e-4
Fate1,50,50,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,2.443863183072262e-4,6.233737532191009e-5,0.004379635656296798,7.040528663247976e-4
Fate1,8,9,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,9.337068178276723e-6,1.6172276478509863e-5,1.9433650094348096e-4,3.3660069339926606e-4
Fate1,96,98,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,2.294532468444615e-4,6.484148977163686e-5,0.003711851526193993,3.552189271495571e-4
Fate2,0,0.3,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,5.164145188856197e-6,4.476552130616286e-6,1.584337957993401e-4,1.375555074205756e-4
Fate2,12,13,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,8.45048935209705e-5,7.753627382330998e-5,0.001464129064243774,0.0013316400276172562
Fate2,24,25,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,2.7178197730183036e-4,1.1628348148560923e-4,0.00613733432965358,6.303298350225431e-4
Fate2,48,51,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,5.693399724742833e-4,8.935889905275365e-5,0.009293803875398443,2.4092759706083097e-4
Fate2,5,6,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,4.086864083977993e-5,7.078656237078324e-5,6.579816672532803e-4,0.0011396576781315605
Fate2,96,100,Adenosine,Adenosine_13C-2 15N-1,2,1,271.108324,pos,9.507330887987232e-4,2.308203368671418e-4,0.014505503020446866,2.9440813480792585e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,0,0,0,0
Fate1,12,12.5,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,0,0,0,0
Fate1,36,36,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,8.187807182889073e-5,1.9941133267687095e-5,0.0011197288652217254,3.780471328065223e-5
Fate1,4,4.5,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,0,0,0,0
Fate1,50,50,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,5.802924239024748e-5,1.96461238035762e-5,0.0010432479277530165,2.851262908699982e-4
Fate1,8,9,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,0,0,0,0
Fate1,96,98,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,6.421314639683482e-5,5.9396105964054377e-5,9.072753994081088e-4,8.363021192601156e-4
Fate2,0,0.3,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,0,0,0,0
Fate2,12,13,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,4.819282910183855e-5,4.524376220418838e-5,8.414867067618726e-4,7.982091336593851e-4
Fate2,24,25,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,9.279156904489856e-5,8.153585724426053e-5,0.0018926253029429702,0.001272048694601913
Fate2,48,51,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,3.1256021177712093e-4,7.14252270013762e-5,0.00505866235031429,2.5825946992659215e-4
Fate2,5,6,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,1.559598271961746e-5,2.7013034464343672e-5,2.510940051208833e-4,4.3490757434532976e-4
Fate2,96,100,Adenosine,Adenosine_13C-3 15N-0,3,0,271.114642,pos,4.3346637536973765e-4,1.3259678922460347e-4,0.006530730572519269,5.010081748907714e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,0,0,0,0
Fate1,12,12.5,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,2.4894941913352237e-6,4.311930424540203e-6,6.600662504251623e-5,1.1432682820978633e-4
Fate1,36,36,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,1.3539345854332244e-4,4.248313648705802e-5,0.0018514494338375124,4.527867790735211e-4
Fate1,4,4.5,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,9.71257860020429e-7,1.6822679608060033e-6,1.4871248125952856e-5,2.57577573261138e-5
Fate1,50,50,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,2.134560174756538e-4,6.880116383469041e-5,0.003807219254711799,8.650893823627519e-4
Fate1,8,9,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,2.1977171994600494e-6,2.0038916898504687e-6,4.464721422465047e-5,4.031930595438484e-5
Fate1,96,98,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,2.231542457209111e-4,8.037677214275074e-5,0.0036954139971399087,0.0011444873361471709
Fate2,0,0.3,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,4.791244168141966e-7,8.298678330689965e-7,1.4927250436317896e-5,2.5854756173007287e-5
Fate2,12,13,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,5.2780199212976864e-5,4.120587802166452e-5,9.507691014579392e-4,6.472266389295527e-4
Fate2,24,25,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,2.309999936870388e-4,8.920844502641104e-5,0.005305516612290639,9.486258569238638e-4
Fate2,48,51,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,5.301550224505022e-4,8.011951819803336e-5,0.008660596025990338,2.4889852427717045e-4
Fate2,5,6,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,1.9953054258404868e-5,3.3302470970253506e-5,3.415999063135578e-4,5.20130572071848e-4
Fate2,96,100,Adenosine,Adenosine_13C-3 15N-1,3,1,272.111678,pos,9.185066467599107e-4,2.0981613644003425e-4,0.014067883778085126,7.210250918464119e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate1,12,12.5,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate1,36,36,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate1,4,4.5,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,3.158908927320381e-7,5.471390758601802e-7,4.836709219988284e-6,8.37742611045654e-6
Fate1,50,50,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,1.4557248755874284e-6,1.2643347158429805e-6,2.425679774973543e-5,2.106978849690873e-5
Fate1,8,9,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate1,96,98,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,3.3393902752413685e-6,3.628248354443961e-6,5.519033702235524e-5,5.122629735712276e-5
Fate2,0,0.3,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate2,12,13,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,1.3210328811415944e-6,2.2880960686063395e-6,2.3370838030447786e-5,4.0479478884198514e-5
Fate2,24,25,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,1.1643424494124396e-5,1.6256014637062566e-5,2.127209186626463e-4,2.5887688725927707e-4
Fate2,48,51,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,9.09468848323596e-5,7.526024259720588e-6,0.0014986884491344809,1.5343450176612912e-4
Fate2,5,6,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,0,0,0,0
Fate2,96,100,Adenosine,Adenosine_13C-4 15N-0,4,0,272.117996,pos,1.860661138543744e-4,5.580510284793379e-5,0.0028109336422455773,2.1744995690351371e-4
Fate1,0,0.5,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,0,0,0,0
Fate1,12,12.5,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,5.492305304599785e-7,9.512951838246885e-7,1.4562337125410249e-5,2.5222707778157064e-5
Fate1,36,36,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,2.5283731985098757e-5,3.684573376458741e-5,3.512510224786741e-4,5.153036871499702e-4
Fate1,4,4.5,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,0,0,0,0
Fate1,50,50,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,8.279155250902692e-5,6.138020635735363e-5,0.001408943228587291,9.773655361632275e-4
Fate1,8,9,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,3.1592726077674193e-7,5.472020671613792e-7,6.575532837475985e-6,1.138915696134595e-5
Fate1,96,98,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,1.3170074459757552e-4,7.542637907414601e-5,0.0022043960469815805,0.0011368521073258908
Fate2,0,0.3,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,3.2238677936622643e-7,5.583902815508019e-7,1.0044047066012589e-5,1.7396799831946914e-5
Fate2,12,13,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,9.350998884601212e-6,1.4059758644009604e-5,1.7044212231265803e-4,2.3301703235727977e-4
Fate2,24,25,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,1.2736072598608492e-4,7.026833496461057e-5,0.0028395312111302038,8.132680704115267e-4
Fate2,48,51,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,4.2776989360851855e-4,4.062276905024853e-5,0.00703865998143612,6.356182091626239e-4
Fate2,5,6,Adenosine,Adenosine_13C-4 15N-1,4,1,273.115032,pos,8.098116169668355e-7,7.09948778023904e-7,2.5898082293594213e-5,2.8456118820363552e-5
