MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,4,Smp,A,0.9385556481474419,1200,2,4.5,4.25,0.231998442146739
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,4,Smp,B,1.573693742780725,1200,2,4.5,4.25,0.3889961106321581
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,4,Smp,C,0.880225355935564,1200,2,4.5,4.25,0.21757997164919227
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,50,Smp,A,2.361621050242713,900,2,50,14,0.5837612353393288
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,50,Smp,B,1.484315242109035,900,2,50,14,0.3669029369794587
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,50,Smp,C,1.8626698951289506,900,2,50,14,0.4604271624772749
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,8,Smp,A,0.9246203859884528,1600,2,9,4.5,0.22855383114453234
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,8,Smp,B,1.6903769942695468,1600,2,9,4.5,0.41783865462350833
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,8,Smp,C,1.32721637802073,1600,2,9,4.5,0.3280701924283509
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,96,Smp,A,2.4096820965548478,800,1.9,98,48,0.6269908264986712
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,96,Smp,B,2.133355383563628,800,1.8,98,48,0.5859300067538682
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,96,Smp,C,4.366400389495649,800,2,98,48,1.0793159576114644
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,0,Smp,A,0.21405866410054897,700,2,0.3,0,0.05291244765013437
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,0,Smp,B,0.264945284657599,700,2,0.3,0,0.06549094176356303
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,0,Smp,C,0.12167196166609699,700,2,0.3,0,0.030075686631036963
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,12,Smp,A,0.35927046620463116,1900,2,13,7,0.08880686897290209
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,12,Smp,B,0.3705920354717162,1900,2,13,7,0.09160540994146862
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,12,Smp,C,0.3630584972952251,1900,2,13,7,0.08974321975141572
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,24,Smp,A,0.39357356917625264,700,2,25,12,0.09728613865278064
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,24,Smp,B,0.21742009402659615,700,2,25,12,0.053743348308787554
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,24,Smp,C,0.4620260636175055,700,2,25,12,0.11420668257873247
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,48,Smp,A,0.40750974592294525,900,2,51,26,0.1007309757288731
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,48,Smp,B,0.327785312223263,900,2,51,26,0.08102415871076099
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,48,Smp,C,0.6859801940123345,900,2,51,26,0.16956515755726226
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,5,Smp,A,0.19932566934149426,1300,2,6,5.75,0.04927064778562616
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,5,Smp,B,0.3500076300455971,1300,2,6,5.75,0.08651721937887098
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,5,Smp,C,0.15111684609585288,1300,2,6,5.75,0.037354069463613554
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,96,Smp,A,0.2330533147114691,1000,2,100,49,0.05760767201914568
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,96,Smp,B,0.22251560502903298,1000,2,100,49,0.05500289068844324
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate2,96,Smp,C,0.29390292145211017,1000,2,100,49,0.07264888347734227
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,0,Smp,A,1.8734434000553037,900,2,0.5,0,0.463090229248337
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,0,Smp,B,2.175154492595166,900,2,0.5,0,0.5376691885096239
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,0,Smp,C,3.201676350071578,900,1.95,0.5,0,0.8117043125330186
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,12,Smp,A,1.7931092040275662,1930,2,12.5,3.5,0.44323268711289404
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,12,Smp,B,1.235177665601228,1930,2,12.5,3.5,0.30531944990108223
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,12,Smp,C,1.2208184983049175,1930,2,12.5,3.5,0.3017700552009982
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,36,Smp,A,1.7925675556884277,1900,2,36,23.5,0.4430987988654369
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,36,Smp,B,1.8131575076545445,1900,2,36,23.5,0.4481883604587681
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,36,Smp,C,2.304386167003001,1900,2,36,23.5,0.5696135353342485
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,4,Smp,A,1.3470006992134753,1200,2,4.5,4.25,0.3329606128362483
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,4,Smp,B,1.8989229834831756,1200,2,4.5,4.25,0.4693884425439279
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,4,Smp,C,1.7710382810961198,1200,2,4.5,4.25,0.4377770492432129
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,50,Smp,A,1.9521707725109811,900,2,50,14,0.48255058602108103
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,50,Smp,B,1.1683050434434636,900,2,50,14,0.288789429338645
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,50,Smp,C,1.3756833727966598,900,2,50,14,0.3400505873103637
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,8,Smp,A,1.1175206903472672,1600,2,9,4.5,0.27623621437797313
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,8,Smp,B,1.5959872802416273,1600,2,9,4.5,0.39450677584532706
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,8,Smp,C,2.0887946666092545,1600,2,9,4.5,0.5163221909902529
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,96,Smp,A,1.882291652942235,800,1.9,98,48,0.489765683563454
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,96,Smp,B,2.1641444676536565,800,1.8,98,48,0.5943862857160169
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,96,Smp,C,2.7590495734166045,800,2,98,48,0.682000267220939
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,0,Smp,A,2.5013975333470966,700,2,0.3,0,0.6183121182762911
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,0,Smp,B,2.50781169374375,700,2,0.3,0,0.6198976132042051
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,0,Smp,C,1.7654626947395566,700,2,0.3,0,0.4363988386370219
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,12,Smp,A,1.3010777147743522,1900,2,13,7,0.3216090633893562
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,12,Smp,B,1.3923428830163862,1900,2,13,7,0.34416859610987716
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,12,Smp,C,1.3001580098596457,1900,2,13,7,0.321381724597173
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,24,Smp,A,1.1187318346537813,700,2,25,12,0.2765355931019527
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,24,Smp,B,1.3435134016193175,700,2,25,12,0.33209859936827374
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,24,Smp,C,1.3992979436191129,700,2,25,12,0.3458877943567298
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,48,Smp,A,1.2333928694855683,900,2,51,26,0.3048782720985727
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,48,Smp,B,1.237284408312573,900,2,51,26,0.30584020860942385
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,48,Smp,C,1.4179201393722025,900,2,51,26,0.3504909528509502
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,5,Smp,A,0.909082505818501,1300,2,6,5.75,0.22471307433825588
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,5,Smp,B,1.5405178685140346,1300,2,6,5.75,0.3807954768584226
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,5,Smp,C,0.8992409815987945,1300,2,6,5.75,0.22228038077146736
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,96,Smp,A,1.1511494378756746,1000,2,100,49,0.28454879238369507
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,96,Smp,B,0.8893672876572883,1000,2,100,49,0.21983973527837958
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate2,96,Smp,C,0.9268042818647849,1000,2,100,49,0.22909366108654997
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Glycine betaine_13C-0 15N-0,Glycine betaine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Glycine_13C-0 15N-0,Glycine,Fate1,0,Smp,A,0.8148896703108665,900,2,0.5,0,0.20142986130524207
Glycine_13C-0 15N-0,Glycine,Fate1,0,Smp,B,0.7900918645129495,900,2,0.5,0,0.19530017434940763
Glycine_13C-0 15N-0,Glycine,Fate1,0,Smp,C,1.421100010784678,900,1.95,0.5,0,0.36028407658033706
Glycine_13C-0 15N-0,Glycine,Fate1,12,Smp,A,1.0827231092180511,1930,2,12.5,3.5,0.2676347162905794
Glycine_13C-0 15N-0,Glycine,Fate1,12,Smp,B,0.7283540407986758,1930,2,12.5,3.5,0.180039407498222
Glycine_13C-0 15N-0,Glycine,Fate1,12,Smp,C,0.7495080405012001,1930,2,12.5,3.5,0.18526839417135665
Glycine_13C-0 15N-0,Glycine,Fate1,36,Smp,A,1.0552202858052664,1900,2,36,23.5,0.26083638504725115
Glycine_13C-0 15N-0,Glycine,Fate1,36,Smp,B,0.805268210655951,1900,2,36,23.5,0.19905156476467567
Glycine_13C-0 15N-0,Glycine,Fate1,36,Smp,C,0.997148103649167,1900,2,36,23.5,0.24648171591402543
Glycine_13C-0 15N-0,Glycine,Fate1,4,Smp,A,0.8588769128151982,1200,2,4.5,4.25,0.21230292115574612
Glycine_13C-0 15N-0,Glycine,Fate1,4,Smp,B,0.7069781365393274,1200,2,4.5,4.25,0.17475556897736785
Glycine_13C-0 15N-0,Glycine,Fate1,4,Smp,C,0.9109139816675048,1200,2,4.5,4.25,0.22516579074845164
Glycine_13C-0 15N-0,Glycine,Fate1,50,Smp,A,0.9906483434110329,900,2,50,14,0.24487506184662852
Glycine_13C-0 15N-0,Glycine,Fate1,50,Smp,B,0.6897783689674191,900,2,50,14,0.17050401576382643
Glycine_13C-0 15N-0,Glycine,Fate1,50,Smp,C,0.6300989884323004,900,2,50,14,0.15575206862061888
Glycine_13C-0 15N-0,Glycine,Fate1,8,Smp,A,0.6206059051067043,1600,2,9,4.5,0.1534055049969759
Glycine_13C-0 15N-0,Glycine,Fate1,8,Smp,B,2.964823145297191,1600,2,9,4.5,0.7328647505421951
Glycine_13C-0 15N-0,Glycine,Fate1,8,Smp,C,1.1796604135649391,1600,2,9,4.5,0.2915963254277388
Glycine_13C-0 15N-0,Glycine,Fate1,96,Smp,A,0.8003913329619331,800,1.9,98,48,0.20825901644605305
Glycine_13C-0 15N-0,Glycine,Fate1,96,Smp,B,1.3201956908691186,800,1.8,98,48,0.36259419130403836
Glycine_13C-0 15N-0,Glycine,Fate1,96,Smp,C,1.5939042511983872,800,2,98,48,0.39399187883955866
Glycine_13C-0 15N-0,Glycine,Fate2,0,Smp,A,1.5525842939463461,700,2,0.3,0,0.38377813633961755
Glycine_13C-0 15N-0,Glycine,Fate2,0,Smp,B,1.457956555088187,700,2,0.3,0,0.36038742099706533
Glycine_13C-0 15N-0,Glycine,Fate2,0,Smp,C,1.300389400489558,700,2,0.3,0,0.3214389212756789
Glycine_13C-0 15N-0,Glycine,Fate2,12,Smp,A,1.0730712929101505,1900,2,13,7,0.26524891599015044
Glycine_13C-0 15N-0,Glycine,Fate2,12,Smp,B,0.6445476680094653,1900,2,13,7,0.15932358956303302
Glycine_13C-0 15N-0,Glycine,Fate2,12,Smp,C,2.4802858290966805,1900,2,13,7,0.6130935864749781
Glycine_13C-0 15N-0,Glycine,Fate2,24,Smp,A,0.870455275634825,700,2,25,12,0.21516493806658696
Glycine_13C-0 15N-0,Glycine,Fate2,24,Smp,B,0.9444319458110596,700,2,25,12,0.2334509845785498
Glycine_13C-0 15N-0,Glycine,Fate2,24,Smp,C,0.8263412606300946,700,2,25,12,0.20426054174428435
Glycine_13C-0 15N-0,Glycine,Fate2,48,Smp,A,0.7974600683367843,900,2,51,26,0.19712149609194193
Glycine_13C-0 15N-0,Glycine,Fate2,48,Smp,B,0.6200186826730171,900,2,51,26,0.15326035144100086
Glycine_13C-0 15N-0,Glycine,Fate2,48,Smp,C,0.7562459331548107,900,2,51,26,0.1869339113967605
Glycine_13C-0 15N-0,Glycine,Fate2,5,Smp,A,0.9763939363505678,1300,2,6,5.75,0.2413515624800424
Glycine_13C-0 15N-0,Glycine,Fate2,5,Smp,B,1.0015542466645613,1300,2,6,5.75,0.24757085571885737
Glycine_13C-0 15N-0,Glycine,Fate2,5,Smp,C,0.8274974181368955,1300,2,6,5.75,0.20454632846453208
Glycine_13C-0 15N-0,Glycine,Fate2,96,Smp,A,0.8080118391882024,1000,2,100,49,0.19972975315613448
Glycine_13C-0 15N-0,Glycine,Fate2,96,Smp,C,0.7194714935719818,1000,2,100,49,0.1778437602577463
Glycine_13C-0 15N-0,Glycine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Glycine_13C-0 15N-0,Glycine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Glycine_13C-0 15N-0,Glycine,Fate2,96,Smp,B,NA,1000,2,100,49,NA
Gonyol_13C-0,Gonyol,Fate2,0,Smp,A,1.1921207229172042,700,2,0.3,0,0.2946763477621607
Gonyol_13C-0,Gonyol,Fate2,0,Smp,B,1.3249257250354065,700,2,0.3,0,0.32750397355241867
Gonyol_13C-0,Gonyol,Fate2,0,Smp,C,0.7785687307920915,700,2,0.3,0,0.19245180933539446
Gonyol_13C-0,Gonyol,Fate2,12,Smp,A,2.3625950905090383,1900,2,13,7,0.5840020051059608
Gonyol_13C-0,Gonyol,Fate2,12,Smp,B,3.0384752292573087,1900,2,13,7,0.7510705636693501
Gonyol_13C-0,Gonyol,Fate2,12,Smp,C,1.9485353493846236,1900,2,13,7,0.48165195789655385
Gonyol_13C-0,Gonyol,Fate2,24,Smp,A,2.3803235951197474,700,2,25,12,0.5883842550656667
Gonyol_13C-0,Gonyol,Fate2,24,Smp,B,1.4424649740893263,700,2,25,12,0.3565581087285603
Gonyol_13C-0,Gonyol,Fate2,24,Smp,C,3.2725807108297276,700,2,25,12,0.808938317307631
Gonyol_13C-0,Gonyol,Fate2,48,Smp,A,3.9450194686569624,900,2,51,26,0.975156212392419
Gonyol_13C-0,Gonyol,Fate2,48,Smp,B,3.1511587423023326,900,2,51,26,0.7789244256472393
Gonyol_13C-0,Gonyol,Fate2,48,Smp,C,4.149900032259267,900,2,51,26,1.0257999559740607
Gonyol_13C-0,Gonyol,Fate2,5,Smp,A,1.3667611027115463,1300,2,6,5.75,0.3378451211089248
Gonyol_13C-0,Gonyol,Fate2,5,Smp,B,2.1762021627506876,1300,2,6,5.75,0.5379281586031333
Gonyol_13C-0,Gonyol,Fate2,5,Smp,C,1.1623166022448375,1300,2,6,5.75,0.2873091665202272
Gonyol_13C-0,Gonyol,Fate2,96,Smp,A,3.637422857498511,1000,2,100,49,0.8991224314021986
Gonyol_13C-0,Gonyol,Fate2,96,Smp,B,3.6700839986756835,1000,2,100,49,0.9071958300193134
Gonyol_13C-0,Gonyol,Fate2,96,Smp,C,3.7591171415843423,1000,2,100,49,0.9292036358377617
Gonyol_13C-0,Gonyol,Fate1,0,Smp,A,3.010772066032016,900,2,0.5,0,0.7442227110955673
Gonyol_13C-0,Gonyol,Fate1,0,Smp,B,1.5324361890560043,900,2,0.5,0,0.37879779345212355
Gonyol_13C-0,Gonyol,Fate1,0,Smp,C,2.985062184232948,900,1.95,0.5,0,0.7567872524238582
Gonyol_13C-0,Gonyol,Fate1,12,Smp,A,2.472357175924996,1930,2,12.5,3.5,0.6111337291263135
Gonyol_13C-0,Gonyol,Fate1,12,Smp,B,2.2565979122715913,1930,2,12.5,3.5,0.5578009159413738
Gonyol_13C-0,Gonyol,Fate1,12,Smp,C,2.7054479501868225,1930,2,12.5,3.5,0.6687506606468469
Gonyol_13C-0,Gonyol,Fate1,36,Smp,A,4.424529792641877,1900,2,36,23.5,1.0936847710105035
Gonyol_13C-0,Gonyol,Fate1,36,Smp,B,4.814661177412404,1900,2,36,23.5,1.1901200475739808
Gonyol_13C-0,Gonyol,Fate1,36,Smp,C,7.530970322000222,1900,2,36,23.5,1.8615554506608283
Gonyol_13C-0,Gonyol,Fate1,4,Smp,A,1.4515860386555621,1200,2,4.5,4.25,0.35881271427513955
Gonyol_13C-0,Gonyol,Fate1,4,Smp,B,3.1808985376973076,1200,2,4.5,4.25,0.7862757065382717
Gonyol_13C-0,Gonyol,Fate1,4,Smp,C,2.297752283540835,1200,2,4.5,4.25,0.5679737277941805
Gonyol_13C-0,Gonyol,Fate1,50,Smp,A,5.130587882717533,900,2,50,14,1.2682129167693381
Gonyol_13C-0,Gonyol,Fate1,50,Smp,B,2.944148986054888,900,2,50,14,0.7277543740329543
Gonyol_13C-0,Gonyol,Fate1,50,Smp,C,3.039457152526643,900,2,50,14,0.7513132820092191
Gonyol_13C-0,Gonyol,Fate1,8,Smp,A,1.8618607405013976,1600,2,9,4.5,0.4602271502420722
Gonyol_13C-0,Gonyol,Fate1,8,Smp,B,1.888612531191763,1600,2,9,4.5,0.466839836210188
Gonyol_13C-0,Gonyol,Fate1,8,Smp,C,2.9125767403897993,1600,2,9,4.5,0.7199501358678199
Gonyol_13C-0,Gonyol,Fate1,96,Smp,A,4.696039496347358,800,1.9,98,48,1.2218929996180166
Gonyol_13C-0,Gonyol,Fate1,96,Smp,B,4.4083439458781,800,1.8,98,48,1.2107598283353198
Gonyol_13C-0,Gonyol,Fate1,96,Smp,C,7.957435529892848,800,2,98,48,1.9669719638491134
Gonyol_13C-0,Gonyol,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Gonyol_13C-0,Gonyol,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Guanine_13C-0 15N-0,Guanine,Fate1,0,Smp,A,0.6977030240322902,900,2,0.5,0,0.17246288483379507
Guanine_13C-0 15N-0,Guanine,Fate1,0,Smp,B,0.5109877752300584,900,2,0.5,0,0.12630936486653405
Guanine_13C-0 15N-0,Guanine,Fate1,0,Smp,C,0.7685198305242027,900,1.95,0.5,0,0.1948388258200095
Guanine_13C-0 15N-0,Guanine,Fate1,12,Smp,A,0.5424663612602155,1930,2,12.5,3.5,0.13409045161870847
Guanine_13C-0 15N-0,Guanine,Fate1,12,Smp,B,0.9421296820705749,1930,2,12.5,3.5,0.23288189567875184
Guanine_13C-0 15N-0,Guanine,Fate1,12,Smp,C,0.9481893819791661,1930,2,12.5,3.5,0.2343797727001568
Guanine_13C-0 15N-0,Guanine,Fate1,36,Smp,A,1.0356373905117655,1900,2,36,23.5,0.2559957544359683
Guanine_13C-0 15N-0,Guanine,Fate1,36,Smp,B,0.7431087352874501,1900,2,36,23.5,0.1836865712465872
Guanine_13C-0 15N-0,Guanine,Fate1,36,Smp,C,0.7963870150123913,1900,2,36,23.5,0.19685625161752965
Guanine_13C-0 15N-0,Guanine,Fate1,4,Smp,A,0.40120625637991914,1200,2,4.5,4.25,0.09917283716036428
Guanine_13C-0 15N-0,Guanine,Fate1,4,Smp,B,0.7446978917062724,1200,2,4.5,4.25,0.18407938952456782
Guanine_13C-0 15N-0,Guanine,Fate1,4,Smp,C,0.5427347433366297,1200,2,4.5,4.25,0.1341567920895704
Guanine_13C-0 15N-0,Guanine,Fate1,50,Smp,A,0.9166760254668342,900,2,50,14,0.22659009114839523
Guanine_13C-0 15N-0,Guanine,Fate1,50,Smp,B,0.7148791501913387,900,2,50,14,0.1767085942052964
Guanine_13C-0 15N-0,Guanine,Fate1,50,Smp,C,0.7918900568429045,900,2,50,14,0.19574466351747477
Guanine_13C-0 15N-0,Guanine,Fate1,8,Smp,A,0.33582984199701504,1600,2,9,4.5,0.08301265921043549
Guanine_13C-0 15N-0,Guanine,Fate1,8,Smp,B,0.43922345595198115,1600,2,9,4.5,0.10857018199858372
Guanine_13C-0 15N-0,Guanine,Fate1,8,Smp,C,0.5721328272318458,1600,2,9,4.5,0.14142360645401586
Guanine_13C-0 15N-0,Guanine,Fate1,96,Smp,A,0.8989247421448696,800,1.9,98,48,0.23389706378419284
Guanine_13C-0 15N-0,Guanine,Fate1,96,Smp,B,0.5237874482057008,800,1.8,98,48,0.14385919262645167
Guanine_13C-0 15N-0,Guanine,Fate1,96,Smp,C,0.6407049416121651,800,2,98,48,0.15837371883397236
Guanine_13C-0 15N-0,Guanine,Fate2,0,Smp,A,5.716616153396024,700,2,0.3,0,1.4130712915707853
Guanine_13C-0 15N-0,Guanine,Fate2,0,Smp,B,6.218707565467958,700,2,0.3,0,1.5371815940828064
Guanine_13C-0 15N-0,Guanine,Fate2,0,Smp,C,4.191279495680469,700,2,0.3,0,1.036028407605603
Guanine_13C-0 15N-0,Guanine,Fate2,12,Smp,A,0.8220066030074997,1900,2,13,7,0.20318907217541385
Guanine_13C-0 15N-0,Guanine,Fate2,12,Smp,B,1.6420874975872966,1900,2,13,7,0.40590213490361193
Guanine_13C-0 15N-0,Guanine,Fate2,12,Smp,C,3.982622338208547,1900,2,13,7,0.9844511403739767
Guanine_13C-0 15N-0,Guanine,Fate2,24,Smp,A,4.0947248288694444,700,2,25,12,1.012161381365475
Guanine_13C-0 15N-0,Guanine,Fate2,24,Smp,B,2.8054509594981156,700,2,25,12,0.6934700711751409
Guanine_13C-0 15N-0,Guanine,Fate2,24,Smp,C,3.1170584120557026,700,2,25,12,0.7704952786813423
Guanine_13C-0 15N-0,Guanine,Fate2,48,Smp,A,1.2276499089729207,900,2,51,26,0.30345868883265303
Guanine_13C-0 15N-0,Guanine,Fate2,48,Smp,B,2.2697690013760714,900,2,51,26,0.5610566335534799
Guanine_13C-0 15N-0,Guanine,Fate2,48,Smp,C,2.4317319921910787,900,2,51,26,0.6010917253764055
Guanine_13C-0 15N-0,Guanine,Fate2,5,Smp,A,5.087655994788389,1300,2,6,5.75,1.257600726498426
Guanine_13C-0 15N-0,Guanine,Fate2,5,Smp,B,0.6883008590683158,1300,2,6,5.75,0.1701387950169001
Guanine_13C-0 15N-0,Guanine,Fate2,5,Smp,C,4.06471610473438,1300,2,6,5.75,1.004743624875609
Guanine_13C-0 15N-0,Guanine,Fate2,96,Smp,A,0.8580486629757152,1000,2,100,49,0.21209818883875714
Guanine_13C-0 15N-0,Guanine,Fate2,96,Smp,B,1.870624397573725,1000,2,100,49,0.4623934094215905
Guanine_13C-0 15N-0,Guanine,Fate2,96,Smp,C,2.0257494140559795,1000,2,100,49,0.5007382451624507
Guanine_13C-0 15N-0,Guanine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Guanine_13C-0 15N-0,Guanine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Guanosine_13C-0 15N-0,Guanosine,Fate1,0,Smp,A,0.057240304304834316,900,2,0.5,0,0.014149040020097647
Guanosine_13C-0 15N-0,Guanosine,Fate1,0,Smp,B,0.015244621290314614,900,2,0.5,0,0.0037682671213485684
Guanosine_13C-0 15N-0,Guanosine,Fate1,0,Smp,C,0.03943763726109453,900,1.95,0.5,0,0.009998418559773422
Guanosine_13C-0 15N-0,Guanosine,Fate1,12,Smp,A,0.0348671533727323,1930,2,12.5,3.5,0.008618695418361123
Guanosine_13C-0 15N-0,Guanosine,Fate1,12,Smp,B,0.028717285722040103,1930,2,12.5,3.5,0.0070985301333453535
Guanosine_13C-0 15N-0,Guanosine,Fate1,12,Smp,C,0.03705295135214325,1930,2,12.5,3.5,0.009158995534898452
Guanosine_13C-0 15N-0,Guanosine,Fate1,36,Smp,A,0.04847784168041098,1900,2,36,23.5,0.011983076092175188
Guanosine_13C-0 15N-0,Guanosine,Fate1,36,Smp,B,0.05574734883672535,1900,2,36,23.5,0.013780001334454017
Guanosine_13C-0 15N-0,Guanosine,Fate1,36,Smp,C,0.08058038446150603,1900,2,36,23.5,0.019918396633758138
Guanosine_13C-0 15N-0,Guanosine,Fate1,4,Smp,A,0.018875794951533277,1200,2,4.5,4.25,0.004665844834753006
Guanosine_13C-0 15N-0,Guanosine,Fate1,4,Smp,B,0.04713720167881062,1200,2,4.5,4.25,0.011651687758979602
Guanosine_13C-0 15N-0,Guanosine,Fate1,4,Smp,C,0.01840463483406747,1200,2,4.5,4.25,0.004549380335850358
Guanosine_13C-0 15N-0,Guanosine,Fate1,50,Smp,A,0.057373921849782156,900,2,50,14,0.014182068495641485
Guanosine_13C-0 15N-0,Guanosine,Fate1,50,Smp,B,0.056147514165021416,900,2,50,14,0.013878916868071094
Guanosine_13C-0 15N-0,Guanosine,Fate1,50,Smp,C,0.06366929443651306,900,2,50,14,0.01573820066078021
Guanosine_13C-0 15N-0,Guanosine,Fate1,8,Smp,A,0.046201858240981365,1600,2,9,4.5,0.011420483332394048
Guanosine_13C-0 15N-0,Guanosine,Fate1,8,Smp,B,0.03692374862800069,1600,2,9,4.5,0.009127058344193398
Guanosine_13C-0 15N-0,Guanosine,Fate1,8,Smp,C,0.038461657586815495,1600,2,9,4.5,0.009507208933359634
Guanosine_13C-0 15N-0,Guanosine,Fate1,96,Smp,A,0.042118570641238126,800,1.9,98,48,0.010959104296391771
Guanosine_13C-0 15N-0,Guanosine,Fate1,96,Smp,B,0.04716791867978736,800,1.8,98,48,0.012954756213401156
Guanosine_13C-0 15N-0,Guanosine,Fate1,96,Smp,C,0.06614778690335306,800,2,98,48,0.016350850952016834
Guanosine_13C-0 15N-0,Guanosine,Fate2,0,Smp,A,0.023732910683965536,700,2,0.3,0,0.005866459082267161
Guanosine_13C-0 15N-0,Guanosine,Fate2,0,Smp,B,0.02371757973568374,700,2,0.3,0,0.005862669476264544
Guanosine_13C-0 15N-0,Guanosine,Fate2,0,Smp,C,0.018782671564907753,700,2,0.3,0,0.004642825975224332
Guanosine_13C-0 15N-0,Guanosine,Fate2,12,Smp,A,0.044700883564802806,1900,2,13,7,0.01104946240543839
