MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,0,Smp,C,0.725709641038222
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,A,0.37733732266042014
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,B,0.1132184815039473
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,12,Smp,C,0.13834534137752835
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,A,0.23012774896170482
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,B,0.21603632398806139
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,36,Smp,C,0.7044218004197728
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,A,0.10490861664074734
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,B,0.1870058706119898
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,4,Smp,C,0.37946889162705977
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,A,0.48051516424674784
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,B,0.19227710230363335
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,50,Smp,C,0.32879083884968824
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,A,0.18794475648564563
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,B,0.21400900648134763
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,8,Smp,C,0.44051347953621794
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,A,0.4944571415750063
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,B,0.6008057556327271
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,96,Smp,C,0.6981680574201721
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,A,0.8312009523220538
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,B,0.9805248215524498
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,0,Smp,C,0.6501325510500379
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,A,0.11002901870444025
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,B,0.15627721372106207
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,12,Smp,C,0.21074270366354725
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,A,0.12863596983796877
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,B,0.176814845867767
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,24,Smp,C,0.13844022838770548
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,A,0.1175123724941708
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,B,0.1550877779622172
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,48,Smp,C,0.10956193569102757
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,A,0.06560205251221012
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,B,0.399666148285869
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,5,Smp,C,0.15705571026854614
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,A,0.1074838338727599
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,B,0.13770650214973268
L-Leucine_13C-0 15N-0,L-Leucine,Fate2,96,Smp,C,0.22150483649956249
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,NA,Blk,A,NA
L-Leucine_13C-0 15N-0,L-Leucine,Fate1,NA,Blk,B,NA
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,A,0.05468241606741293
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,B,0.005093793860771623
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,0,Smp,C,0.07299776848347805
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,A,0.09858262666079369
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,B,0.0627931796790007
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,12,Smp,C,0.04066862102483634
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,A,0.20724721591806144
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,B,0.1546742128135958
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,36,Smp,C,0.27367713782276293
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,A,0.058991228819550705
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,B,0.1145067158571974
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,4,Smp,C,0.07205611531402484
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,A,0.1510053200693145
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,B,0.06779643298998966
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,50,Smp,C,0.1125429823302534
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,A,0.11600394943548631
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,B,0.19147327181775742
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,96,Smp,C,0.17985635290895904
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,A,0.050532179631201574
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,B,0.07454346882005819
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,8,Smp,C,0.12191700563609317
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,A,0.016513814344358568
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,B,0.021567645613589197
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,0,Smp,C,0.008023061110768405
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,A,0.05696180335862789
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,B,0.04147863029871436
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,12,Smp,C,0.04863560439393366
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,A,0.025659543331127216
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,B,0.016465677632323244
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,24,Smp,C,0.014350339848099771
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,A,0.04375245136790871
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,B,0.010485872586679981
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,48,Smp,C,0.0697731959437214
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,A,0.013243042907950874
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,B,0.04636651248821839
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,5,Smp,C,0.007250894034084204
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,A,0.03237764534367404
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,B,0.01244200565241216
L-Methionine_13C-0 15N-0,L-Methionine,Fate2,96,Smp,C,0.021955933044958964
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,NA,Blk,A,NA
L-Methionine_13C-0 15N-0,L-Methionine,Fate1,NA,Blk,B,NA
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,A,0.3362016859353756
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,B,0.3177691422818229
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,C,0.4235142772797616
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,A,0.579999690451267
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,B,0.42403702009819366
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,C,0.4598497152329616
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,A,0.8569504122826542
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,B,0.833235595159607
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,C,0.8811654009072861
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,A,0.36676302541850286
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,B,0.4587663666619425
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,C,0.46128026298365066
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,A,0.6033112387349742
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,B,0.5612360664327221
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,C,0.5966321958274425
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,A,0.4015782721522645
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,B,0.8861831245699302
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,C,0.6254826212192268
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,A,0.8194137461928835
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,B,1.1679762258688768
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,C,1.0427687167720001
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,A,0.43587537058111564
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,B,0.4683061392352592
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,C,0.34605515993668184
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,A,0.7654243137317238
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,B,0.8582635549156604
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,C,1.2604935948382119
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,A,0.6167497945293311
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,B,0.5179352820891749
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,C,0.5151680133186762
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,A,0.4829116360271828
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,B,0.43916701880035136
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,C,0.4117184218073623
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,A,0.5736011173838905
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,B,0.7632416200422837
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,C,0.5495713596598223
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,A,0.25231647130189855
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,B,0.19772681878924894
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,C,0.28491018786210576
L-Proline_13C-0 15N-0,L-Proline,Fate1,NA,Blk,A,NA
L-Proline_13C-0 15N-0,L-Proline,Fate1,NA,Blk,B,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,A,0.1316793152330968
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,C,0.15966649428669163
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,A,0.15354939509215368
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,B,0.12836156355268363
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,C,0.13642766041196935
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,A,0.32246535584006714
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,B,0.23026470392380294
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,C,0.34913376571067317
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,A,0.09786456045957881
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,B,0.15092754635606442
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,C,0.11007760073071357
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,A,0.23914970031589244
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,B,0.16292450759382193
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,C,0.15289754190044508
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,A,0.12676547460969023
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,B,0.27909168541025997
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,C,0.24878917713371743
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,A,0.20888582713649928
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,B,0.28873936968135405
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,C,0.397061883772262
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,A,0.10026736298229968
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,C,0.08511031813094043
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,A,0.13626866763782677
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,B,0.10150321720283685
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,C,0.28458281598865787
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,A,0.1220739966390424
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,B,0.0826647847874339
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,C,0.10756382488058712
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,A,0.14922011483186773
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,B,0.10562525912791236
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,C,0.14102008413681946
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,A,0.08260599573740326
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,B,0.10870074961370192
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,A,0.1611517679391143
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,B,0.11332107713579073
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,C,0.13490637919298906
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,NA,Blk,A,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,NA,Blk,B,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,B,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,B,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,C,NA
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,A,0.012697818422416794
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,B,0.015909258898203354
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,C,0.017662784429311056
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,A,0.0185968333573507
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,B,0.008306182565297106
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,C,0.01116958848054381
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,A,0.0141723211952077
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,B,0.011960832434931264
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,C,0.015389373511824886
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,A,0.00929913542009264
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,B,0.013563313112657826
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,C,0.01250114802302113
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,A,0.014853904370012126
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,B,0.01438911581678544
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,C,0.016454676090631157
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,A,0.02781849940486528
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,B,0.031177013627300205
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,C,0.03156154702967396
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,A,0.007872695964880756
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,B,0.016275360856112718
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,C,0.01205374751839273
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,A,0.0034178643580956773
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,B,0.0033032397237321544
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,C,0.002749981658318526
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,A,0.00290551490726193
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,B,0.0033865486158048044
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,C,0.0038806871855199656
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,A,0.0052375544607725045
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,B,0.004660170975954672
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,C,0.004320840551412032
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,A,0.005731555274921296
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,B,0.006681142930887898
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,C,0.006812109371989507
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,A,0.0027534368823022163
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,B,0.0035884097443441556
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,C,0.002206784097216294
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,A,0.008275381332305189
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,B,0.006297693255594282
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,C,0.007271216479883737
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,NA,Blk,A,NA
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,NA,Blk,B,NA
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,A,0.01947406731004213
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,B,0.014979000231207764
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,C,0.025512222636298744
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,A,0.011650236911018097
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,B,0.009058923154413642
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,C,0.008359807643958252
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,A,0.013699275901474314
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,B,0.013981692504030509
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,C,0.020214145821390316
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,A,0.008684612801443807
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,B,0.015925792681484512
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,C,0.01217652641829891
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,A,0.015702788944695095
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,B,0.005428019354128315
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,C,0.006727925288119987
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,A,0.009269647753675149
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,B,0.0165089262557832
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,C,0.01622331179950242
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,A,0.02155151003281566
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,B,0.031087302496596192
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,C,0.026525177836518532
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,A,0.02199796770590681
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,B,0.021687393817962117
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,C,0.015599140843918903
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,A,0.0057208155692325385
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,B,0.006510913698024094
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,C,0.006215083787301188
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,A,0.005418338651653572
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,B,0.005604743545444456
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,C,0.00608095450038763
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,A,0.005368121591979946
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,B,0.0049043084067254775
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,C,0.005969691306388845
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,A,0.005301653648848707
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,B,0.008010317714649462
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,C,0.004604988133668051
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,A,0.005314400193224943
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,B,0.00415199762485566
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,C,0.005090721909602037
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,NA,Blk,A,NA
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,NA,Blk,B,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,A,0.06482679354981909
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,B,0.060469636784709874
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,C,0.12877237308373832
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,A,0.07694141365929008
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,B,0.04121446469965504
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,C,0.05181027315274349
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,A,0.0846616976162926
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,B,0.10517235488147486
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,C,0.09790462774913149
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,A,0.04140430846095076
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,B,0.07614725008245152
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,C,0.04583387073516104
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,A,0.08588772315574296
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,B,0.08121663223315258
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,C,0.08180574666428768
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,A,0.03796968315101448
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,B,0.08402461411556593
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,C,0.08547061470081525
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,A,0.12075844865158539
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,B,0.20257267183995983
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,C,0.2762554744060077
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,A,0.031784779390653675
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,B,0.03392448451485173
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,C,0.01667485338452542
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,C,0.024116789469664977
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,A,0.02262431929956284
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,B,0.02333996794474256
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,C,0.023888388557976946
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,A,0.01582802481512344
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,B,0.027441075142567207
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,C,0.027110695625023693
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,A,0.02856397365315112
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,B,0.022050616138268326
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,A,0.028896158123593606
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,B,0.021047148878775852
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,C,0.02837179349217574
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,NA,Blk,A,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,NA,Blk,B,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,A,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,B,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,C,NA
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,A,2.1868512119760375
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,B,1.89710728376396
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,C,3.0273184799143746
Taurine_13C-0 15N-0,Taurine,Fate1,12,Smp,A,2.713470188811861
Taurine_13C-0 15N-0,Taurine,Fate1,12,Smp,B,1.4493986485585266
Taurine_13C-0 15N-0,Taurine,Fate1,12,Smp,C,2.0589761277820737
Taurine_13C-0 15N-0,Taurine,Fate1,36,Smp,A,3.0030249125230895
Taurine_13C-0 15N-0,Taurine,Fate1,36,Smp,B,2.494905291286529
Taurine_13C-0 15N-0,Taurine,Fate1,36,Smp,C,3.515515627398233
Taurine_13C-0 15N-0,Taurine,Fate1,4,Smp,A,1.2769589445186167
Taurine_13C-0 15N-0,Taurine,Fate1,4,Smp,B,1.8792438214614837
