Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_A,L-Phenylalanine_13C-1 15N-0,1.14,740888,0,296128,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,ok,ok,ok,ok,all ok,740888,167.090158,1.15,RP,65676,675212,675212,8888821,0.07596193015924159
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_B,L-Phenylalanine_13C-1 15N-0,1.14,1775892,16102,743775,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,1775892,167.090158,1.15,RP,65676,1710216,1710216,20147715,0.08488386896479327
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-1 15N-0,1.14,1481253,0,574192,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,1481253,167.090158,1.15,RP,65676,1415577,1415577,16849440,0.08401329658433752
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_A,L-Phenylalanine_13C-2 15N-0,1.16,9335,0,5262,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,ok,all ok,9335,168.093512,1.15,RP,0,9335,9335,9506255,9.81985019337268e-4
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,10251,0,4701,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,ok,all ok,10251,168.093512,1.15,RP,0,10251,10251,6883800,0.0014891484354571604
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,14859,0,5842,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,14859,168.093512,1.15,RP,0,14859,14859,10140145,0.00146536366097329
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_A,L-Phenylalanine_13C-2 15N-0,1.13,119863,0,51803,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,119863,168.093512,1.15,RP,0,119863,119863,16364247,0.007324687778178855
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,21311,0,9312,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,21311,168.093512,1.15,RP,0,21311,21311,7591036,0.002807390190219095
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,20490,0,7210,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,20490,168.093512,1.15,RP,0,20490,20490,9403561,0.002178961778415645
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_A,L-Phenylalanine_13C-2 15N-0,1.13,85018,0,53247,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,85018,168.093512,1.15,RP,0,85018,85018,25115403,0.0033850939998852497
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,69355,0,31722,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,69355,168.093512,1.15,RP,0,69355,69355,18567705,0.0037352489174079405
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_C,L-Phenylalanine_13C-2 15N-0,1.13,100347,0,44235,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,100347,168.093512,1.15,RP,0,100347,100347,31866473,0.003148983572797655
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_A,L-Phenylalanine_13C-2 15N-0,1.15,28781,0,13045,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,ok,ok,ok,ok,all ok,28781,168.093512,1.15,RP,0,28781,28781,5413266,0.00531675332414849
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,58070,0,26147,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,58070,168.093512,1.15,RP,0,58070,58070,13259975,0.004379344606607479
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_C,L-Phenylalanine_13C-2 15N-0,1.13,21858,0,14150,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,ok,all ok,21858,168.093512,1.15,RP,0,21858,21858,6578508,0.00332263789904945
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,101875,0,40900,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,101875,168.093512,1.15,RP,0,101875,101875,22014219,0.00462769085744082
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_B,L-Phenylalanine_13C-2 15N-0,1.13,73333,0,34754,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,ok,ok,ok,ok,all ok,73333,168.093512,1.15,RP,0,73333,73333,16408863,0.004469109163748884
L-Phenylalanine,200612_Smp_GBTFate1MT50-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,28013,0,15254,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,ok,ok,ok,ok,all ok,28013,168.093512,1.15,RP,0,28013,28013,12564436,0.0022295469530029042
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,82100,0,38138,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,ok,ok,ok,ok,all ok,82100,168.093512,1.15,RP,0,82100,82100,18471257,0.004444743527741507
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,158720,0,73458,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,ok,ok,ok,ok,all ok,158720,168.093512,1.15,RP,0,158720,158720,26910874,0.005897987557000193
L-Phenylalanine,200612_Smp_GBTFate1MTlong-pos_C,L-Phenylalanine_13C-2 15N-0,1.13,99296,0,41573,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,ok,ok,ok,ok,all ok,99296,168.093512,1.15,RP,0,99296,99296,25703524,0.0038631278730496253
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-2 15N-0,1.15,7764,0,5168,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,ok,ok,ok,ok,all ok,7764,168.093512,1.15,RP,0,7764,7764,5101137,0.0015220136216690515
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,5388,0,4349,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,ok,ok,ok,ok,all ok,5388,168.093512,1.15,RP,0,5388,5388,2355918,0.0022870065936080966
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,9274,0,8154,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,ok,ok,ok,ok,all ok,9274,168.093512,1.15,RP,0,9274,9274,4138980,0.002240648662230791
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,32649,0,17653,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,32649,168.093512,1.15,RP,0,32649,32649,6272497,0.0052051041236050016
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-2 15N-0,1.15,31616,0,12272,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,31616,168.093512,1.15,RP,0,31616,31616,4657870,0.0067876518666257326
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,72947,0,27159,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,ok,ok,ok,ok,all ok,72947,168.093512,1.15,RP,0,72947,72947,7254287,0.010055709127582076
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-2 15N-0,1.13,56662,0,25848,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,ok,ok,ok,ok,all ok,56662,168.093512,1.15,RP,0,56662,56662,4774596,0.011867391502862232
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,148073,0,55928,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,148073,168.093512,1.15,RP,0,148073,148073,4761457,0.031098254168839497
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,100353,0,34146,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,100353,168.093512,1.15,RP,0,100353,100353,7064553,0.01420514503890055
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,75340,0,29791,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,75340,168.093512,1.15,RP,0,75340,75340,8111725,0.009287790204919422
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-2 15N-0,1.14,483984,0,186933,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,483984,168.093512,1.15,RP,0,483984,483984,9859065,0.04909025348752646
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-2 15N-0,1.15,209625,0,74123,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,209625,168.093512,1.15,RP,0,209625,209625,9848082,0.021285870690353717
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,62232,0,24142,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,ok,all ok,62232,168.093512,1.15,RP,0,62232,62232,3271187,0.01902428690258307
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-2 15N-0,1.13,48315,0,16062,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,48315,168.093512,1.15,RP,0,48315,48315,5666544,0.008526361041227245
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,16949,0,7756,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,ok,ok,ok,ok,all ok,16949,168.093512,1.15,RP,0,16949,16949,2496912,0.006787984518477223
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-2 15N-0,1.14,72226,0,29387,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,72226,168.093512,1.15,RP,0,72226,72226,9576029,0.007542374819458045
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-2 15N-0,1.15,123306,0,47034,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,123306,168.093512,1.15,RP,0,123306,123306,6272696,0.019657576263858476
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,69749,0,24483,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,69749,168.093512,1.15,RP,0,69749,69749,7788316,0.00895559450849195
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_A,L-Phenylalanine_13C-2 15N-0,1.15,26385,0,11371,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,ok,ok,ok,ok,all ok,26385,168.093512,1.15,RP,0,26385,26385,8888821,0.002968335170659866
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_B,L-Phenylalanine_13C-2 15N-0,1.15,72244,0,29616,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,72244,168.093512,1.15,RP,0,72244,72244,20147715,0.003585716792201994
L-Phenylalanine,200612_Smp_GBTFate1MT8-pos_C,L-Phenylalanine_13C-2 15N-0,1.14,50297,0,23064,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,50297,168.093512,1.15,RP,0,50297,50297,16849440,0.0029850843707565355
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,5101137,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-4 15N-0,0.96,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,2355918,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-4 15N-0,0.93,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,4138980,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-4 15N-0,1.15,5544,0,2994,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,5544,170.10022,1.15,RP,2341,3203,3203,6272497,5.106419341452057e-4
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-4 15N-0,1.02,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,4657870,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-4 15N-0,1.08,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,7254287,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-4 15N-0,1.16,NA,0,2607,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,1858,170.10022,1.15,RP,2341,NA,0,4774596,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-4 15N-0,1.15,20870,0,10327,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,20870,170.10022,1.15,RP,2341,18529,18529,4761457,0.0038914559135995556
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,13537,0,9013,CyanoAq,0,4,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,13537,170.10022,1.15,RP,2341,11196,11196,7064553,0.0015848136463835717
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-4 15N-0,1.14,12929,0,7867,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,12929,170.10022,1.15,RP,2341,10588,10588,8111725,0.0013052710736618906
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,174041,0,67075,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,174041,170.10022,1.15,RP,2341,171700,171700,9859065,0.01741544456801938
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,53595,0,26325,CyanoAq,0,4,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,53595,170.10022,1.15,RP,2341,51254,51254,9848082,0.005204465194339365
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-4 15N-0,0.98,NA,0,0,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,170.10022,1.15,RP,2341,NA,0,3271187,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,NA,0,3780,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,4468,170.10022,1.15,RP,2341,NA,0,5666544,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-4 15N-0,1.37,NA,0,2861,CyanoAq,0,4,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,1845,170.10022,1.15,RP,2341,NA,0,2496912,0
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-4 15N-0,1.13,27702,0,11207,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,27702,170.10022,1.15,RP,2341,25361,25361,9576029,0.0026483837924885147
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-4 15N-0,1.14,31046,0,13121,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,31046,170.10022,1.15,RP,2341,28705,28705,6272696,0.004576182234879548
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-4 15N-0,1.14,24584,0,11885,CyanoAq,0,4,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,24584,170.10022,1.15,RP,2341,22243,22243,7788316,0.002855944725406622
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_A,L-Phenylalanine_13C-5 15N-0,1.79,NA,0,6533,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,6523,171.103574,1.15,RP,8914,NA,0,5101137,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_B,L-Phenylalanine_13C-5 15N-0,4.79,NA,0,10154,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,6462,171.103574,1.15,RP,8914,NA,0,2355918,0
L-Phenylalanine,200612_Smp_GBTFate2MT0-pos_C,L-Phenylalanine_13C-5 15N-0,1.86,NA,0,11899,CyanoAq,0,5,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,9312,171.103574,1.15,RP,8914,NA,0,4138980,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_A,L-Phenylalanine_13C-5 15N-0,0.93,NA,0,8622,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,comparable to blank,ok,ok,ok,something is wrong,16598,171.103574,1.15,RP,8914,NA,0,6272497,0
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_B,L-Phenylalanine_13C-5 15N-0,1.16,30490,0,13938,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,30490,171.103574,1.15,RP,8914,21576,21576,4657870,0.004632160193393117
L-Phenylalanine,200612_Smp_GBTFate2MT12-pos_C,L-Phenylalanine_13C-5 15N-0,2.93,NA,0,17189,CyanoAq,0,5,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,14909,171.103574,1.15,RP,8914,NA,0,7254287,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_A,L-Phenylalanine_13C-5 15N-0,1,NA,0,13370,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,9119,171.103574,1.15,RP,8914,NA,0,4774596,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_B,L-Phenylalanine_13C-5 15N-0,1.15,NA,0,4368,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,12293,171.103574,1.15,RP,8914,NA,0,4761457,0
L-Phenylalanine,200612_Smp_GBTFate2MT24-pos_C,L-Phenylalanine_13C-5 15N-0,1.11,NA,0,9551,CyanoAq,0,5,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,comparable to blank,ok,ok,ok,something is wrong,17493,171.103574,1.15,RP,8914,NA,0,7064553,0
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_A,L-Phenylalanine_13C-5 15N-0,1.23,22643,0,6633,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,22643,171.103574,1.15,RP,8914,13729,13729,8111725,0.0016924883424918867
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_B,L-Phenylalanine_13C-5 15N-0,1.14,72042,0,26187,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,72042,171.103574,1.15,RP,8914,63128,63128,9859065,0.006403041262026368
L-Phenylalanine,200612_Smp_GBTFate2MT48-pos_C,L-Phenylalanine_13C-5 15N-0,1.14,NA,0,7752,CyanoAq,0,5,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,comparable to blank,ok,ok,ok,something is wrong,16655,171.103574,1.15,RP,8914,NA,0,9848082,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_A,L-Phenylalanine_13C-5 15N-0,4.68,NA,0,8959,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,5882,171.103574,1.15,RP,8914,NA,0,3271187,0
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_B,L-Phenylalanine_13C-5 15N-0,1.18,20898,0,11090,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,20898,171.103574,1.15,RP,8914,11984,11984,5666544,0.002114869310112125
L-Phenylalanine,200612_Smp_GBTFate2MT5-pos_C,L-Phenylalanine_13C-5 15N-0,0.91,NA,0,4426,CyanoAq,0,5,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,comparable to blank,ok,ok,ok,something is wrong,13006,171.103574,1.15,RP,8914,NA,0,2496912,0
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_A,L-Phenylalanine_13C-5 15N-0,1.16,34805,0,9901,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,34805,171.103574,1.15,RP,8914,25891,25891,9576029,0.0027037303249603777
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_B,L-Phenylalanine_13C-5 15N-0,1.14,21613,0,10732,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,21613,171.103574,1.15,RP,8914,12699,12699,6272696,0.0020244883539709243
L-Phenylalanine,200612_Smp_GBTFate2MTlong-pos_C,L-Phenylalanine_13C-5 15N-0,1.14,NA,0,7372,CyanoAq,0,5,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,8528,171.103574,1.15,RP,8914,NA,0,7788316,0
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,11821,0,6567,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,ok,all ok,11821,167.08384,1.15,RP,1716,10105,10105,9506255,0.0010629843192718898
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,7520,0,4186,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,ok,all ok,7520,167.08384,1.15,RP,1716,5804,5804,6883800,8.431389639443331e-4
L-Phenylalanine,200612_Smp_GBTFate1MT0-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,26097,0,12882,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,26097,167.08384,1.15,RP,1716,24381,24381,10140145,0.002404403487326858
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_A,L-Phenylalanine_13C-0 15N-1,1.13,36057,0,16788,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,36057,167.08384,1.15,RP,1716,34341,34341,16364247,0.002098538356210341
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_B,L-Phenylalanine_13C-0 15N-1,1.15,15908,0,6245,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,15908,167.08384,1.15,RP,1716,14192,14192,7591036,0.0018695735338364883
L-Phenylalanine,200612_Smp_GBTFate1MT12-pos_C,L-Phenylalanine_13C-0 15N-1,1.15,7198,0,5869,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,7198,167.08384,1.15,RP,1716,5482,5482,9403561,5.829706427171579e-4
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_A,L-Phenylalanine_13C-0 15N-1,1.14,48712,0,25200,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,48712,167.08384,1.15,RP,1716,46996,46996,25115403,0.0018712023056130136
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_B,L-Phenylalanine_13C-0 15N-1,1.14,43052,0,19230,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,43052,167.08384,1.15,RP,1716,41336,41336,18567705,0.0022262309746950417
L-Phenylalanine,200612_Smp_GBTFate1MT36-pos_C,L-Phenylalanine_13C-0 15N-1,1.14,68691,0,38532,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,68691,167.08384,1.15,RP,1716,66975,66975,31866473,0.002101738714541769
L-Phenylalanine,200612_Smp_GBTFate1MT4-pos_A,L-Phenylalanine_13C-0 15N-1,1.16,NA,0,4552,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,2924,167.08384,1.15,RP,1716,NA,0,5413266,0
